"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
4.689525800E1;-1.841061950E0;-1.359848142E0;4.857626438E0;5.369844568E0
4.689761347E1;-5.841600895E-1;-1.730933428E0;6.085799217E0;6.354079450E0
4.689996988E1;3.112328351E-1;-7.349883318E-1;8.302734375E0;8.341011439E0
4.690232582E1;2.137930155E0;1.915279031E-1;9.605124474E0;9.842044728E0
4.690468150E1;2.827430725E0;-4.836079478E-1;1.008394432E1;1.048399610E1
4.690703754E1;-6.895004511E-1;-1.091709018E0;1.095060825E1;1.102647090E1
4.690939379E1;-1.788391829E0;-1.527435064E0;1.103200722E1;1.127991961E1
4.691175024E1;-9.648218155E-1;-2.336640358E0;1.006957912E1;1.038206112E1
4.691410644E1;4.596669674E-1;-2.118777514E0;1.058431053E1;1.080407985E1
4.691646295E1;-4.381200671E-1;-5.697954893E-1;1.244691944E1;1.246765494E1
4.691881962E1;-8.762401342E-1;8.403286934E-1;1.298559189E1;1.304222166E1
4.692117618E1;-8.522991538E-1;7.397765517E-1;1.121874714E1;1.127537009E1
4.692353306E1;-1.407730103E0;-4.141790867E-1;8.752824783E0;8.874975495E0
4.692589025E1;-3.406802654E0;-1.244931340E0;7.503105640E0;8.333831809E0
4.692824733E1;-2.999805689E0;-2.008648872E0;7.261301517E0;8.109254232E0
4.693060379E1;-1.012703776E0;-2.784336805E0;6.959645271E0;7.564044070E0
4.693295993E1;1.271266460E0;-2.027801752E0;8.036989212E0;8.385779269E0
4.693531681E1;-7.110473514E-1;-9.672158957E-1;9.066452026E0;9.145580751E0
4.693767290E1;-3.279915452E-1;1.604046226E-1;8.791131020E0;8.798709718E0
4.694002905E1;1.534617305E0;-1.005521491E-1;7.708998203E0;7.860904166E0
4.694238650E1;-4.572728574E-1;-5.171253681E-1;8.798313141E0;8.825351621E0
4.694474384E1;-1.601652145E0;-9.863687158E-1;1.017970848E1;1.035203736E1
4.694710056E1;3.327797353E-1;-1.872185230E0;1.032335377E1;1.049702114E1
4.694945707E1;1.051009417E0;-1.817121029E0;1.058431053E1;1.079046705E1
4.695181363E1;-6.751358509E-1;-1.604046226E-1;1.199922276E1;1.201927139E1
4.695416998E1;-1.077344418E-1;1.764450788E0;1.203034687E1;1.215952874E1
4.695652655E1;2.092442274E0;2.623932362E0;1.008633804E1;1.063003061E1
4.695888280E1;2.489862680E0;2.690967083E0;7.900526047E0;8.709709055E0
4.696123978E1;-1.388577223E-1;1.987102032E0;6.701082706E0;6.990877298E0
4.696359629E1;-4.500905871E-1;6.009187698E-1;5.329263687E0;5.381889664E0
4.696595274E1;3.184151351E-1;-2.633508667E-2;4.869596958E0;4.880067240E0
4.696830972E1;1.774027228E0;1.240143180E0;5.628526211E0;6.030376026E0
4.697066603E1;-6.942886114E-2;3.864075422E0;7.443253040E0;8.386770240E0
4.697302290E1;7.996289730E-1;5.374751568E0;6.873457432E0;8.761950581E0
4.697537931E1;2.808277845E0;4.311771870E0;4.395565510E0;6.767480865E0
4.697773597E1;7.445647120E-1;2.523380041E0;3.990962744E0;4.780126260E0
4.698009243E1;-1.955978751E0;1.357454062E0;5.264623165E0;5.777957379E0
4.698244931E1;-1.371818662E0;6.631653905E-1;5.968488216E0;6.159912854E0
4.698480561E1;-1.244931370E-1;9.600335956E-1;7.014709473E0;7.081194252E0
4.698716217E1;-1.027068377E0;2.736454964E0;9.904386520E0;1.032666101E1
4.698951910E1;-3.303856254E-1;4.541605473E0;1.169756699E1;1.255262555E1
4.699187545E1;1.955978751E0;4.199249268E0;9.576395035E0;1.063799272E1
4.699423191E1;2.367763758E0;2.949529648E0;7.720968723E0;8.597638535E0
4.699658910E1;-6.655594707E-1;1.920067191E0;7.565351963E0;7.833529074E0
4.699894592E1;-1.848244309E0;6.775299311E-1;6.076222897E0;6.387138524E0
4.700130290E1;4.907902479E-1;4.836079478E-1;5.300534725E0;5.345130502E0
4.700365972E1;7.876585126E-1;1.510676384E0;6.617289066E0;6.833085954E0
4.700601613E1;-1.872185230E0;4.172914028E0;9.152639389E0;1.023176900E1
4.700837186E1;-2.154688835E-1;5.219135284E0;8.307522774E0;9.813293769E0
4.701072795E1;2.348610878E0;4.096302986E0;5.496850967E0;7.246450287E0
4.701308410E1;-6.942886114E-2;3.030929089E0;5.767384052E0;6.515678807E0
4.701543978E1;-2.734060764E0;2.360581398E0;7.639569283E0;8.450470497E0
4.701779618E1;-5.793719292E-1;1.608834386E0;7.881373405E0;8.064742195E0
4.702015321E1;9.696100354E-1;1.496311784E0;8.554115295E0;8.737962066E0
4.702250978E1;-8.786342740E-1;2.789125204E0;1.060585785E1;1.100161071E1
4.702486576E1;-1.910490870E0;4.125032425E0;1.153237343E1;1.239602778E1
4.702722222E1;-2.633508667E-2;2.913618326E0;9.715252876E0;1.014278087E1
4.702957910E1;2.058925033E-1;9.600335956E-1;7.888555527E0;7.949425421E0
4.703193524E1;-2.061319113E0;-2.106806934E-1;8.163876534E0;8.422725384E0
4.703429181E1;-2.839401245E0;-7.852643728E-1;8.566085815E0;9.058513441E0
4.703664816E1;-1.199443460E0;-1.055797577E0;7.424100399E0;7.594118769E0
4.703900452E1;-4.093908966E-1;-4.189672768E-1;7.749697685E0;7.771804726E0
4.704136035E1;-1.939220071E0;1.651928127E-1;9.353743553E0;9.554076701E0
4.704371670E1;-5.769777894E-1;3.662971258E-1;8.666637421E0;8.693542496E0
4.704607337E1;1.692627788E0;-7.182296515E-1;7.443253040E0;7.666998010E0
4.704843071E1;-5.338840485E-1;-1.230566740E0;9.159821510E0;9.257518932E0
4.705078748E1;-2.228905916E0;-1.022280216E0;9.964239120E0;1.026153691E1
4.705314431E1;-1.855426550E0;-1.180290699E0;9.229250908E0;9.487611192E0
4.705550071E1;-8.882106543E-1;-1.690233707E0;8.008260727E0;8.232742436E0
4.705785686E1;-8.451168537E-1;-9.432749152E-1;9.487813950E0;9.571969683E0
4.706021295E1;-9.576395154E-1;1.077344418E-1;1.213808060E1;1.217627532E1
4.706256952E1;1.960766912E0;8.092054129E-1;1.329203606E1;1.346022447E1
4.706492571E1;2.288758516E0;2.729272544E-1;1.367988014E1;1.387270794E1
4.706728238E1;-1.872185230E0;-3.567207158E-1;1.373255062E1;1.386417231E1
4.706963894E1;-3.002199888E0;-5.841600895E-1;1.193218803E1;1.231793645E1
4.707199493E1;4.788197577E-3;-6.176775098E-1;1.018689060E1;1.020560084E1
4.707435155E1;5.434604287E-1;6.440125704E-1;1.116128826E1;1.119305397E1
4.707670795E1;-1.745298028E0;2.930377007E0;1.295686245E1;1.339826329E1
4.707906410E1;-9.863687158E-1;4.450629711E0;1.214765739E1;1.297484521E1
4.708142051E1;9.432749152E-1;3.526507616E0;8.724096298E0;9.457054497E0
4.708377634E1;-1.675869152E-2;1.970343351E0;6.432943344E0;6.727948710E0
4.708613285E1;-3.624665499E0;1.288025141E0;6.004399776E0;7.130920377E0
4.708848952E1;-2.995017529E0;1.249719620E0;4.431477070E0;5.492715007E0
4.709084582E1;-4.716374576E-1;1.046221137E0;4.302195549E0;4.452629235E0
4.709320264E1;-1.029462457E0;1.991890192E0;7.527046680E0;7.853906749E0
4.709555952E1;-3.033323050E0;3.622271538E0;1.088357353E1;1.186482502E1
4.709791655E1;-5.219135284E-1;3.052475929E0;1.067768097E1;1.111768294E1
4.710027301E1;1.446035624E0;1.180290699E0;9.272344589E0;9.458355002E0
4.710262962E1;-1.472370744E0;-7.182296365E-2;8.894077301E0;9.015411537E0
4.710498634E1;-2.597597122E0;-6.368302703E-1;8.594814301E0;9.001327483E0
4.710734316E1;-6.990768313E-1;-1.228172660E0;8.726490021E0;8.840177859E0
4.710969978E1;-1.484341323E-1;-4.069967940E-2;1.067528629E1;1.067639577E1
4.711205623E1;-2.164265394E0;2.432404280E0;1.400308418E1;1.437661302E1
4.711441217E1;-8.738460541E-1;3.093175650E0;1.365354538E1;1.402678309E1
4.711676946E1;1.860214710E0;1.850638390E0;9.667370796E0;1.001715126E1
4.711912639E1;-3.136269450E-1;5.243076086E-1;8.410469055E0;8.432630079E0
4.712148248E1;-4.019691944E0;6.248598099E-1;1.082611465E1;1.156516890E1
4.712383821E1;-2.930377007E0;4.476964772E-1;1.163053226E1;1.200236736E1
4.712619457E1;8.977870345E-1;4.237554967E-1;1.062740421E1;1.067367372E1
4.712855118E1;-4.788197577E-1;1.848244309E0;1.319627285E1;1.333367513E1
4.713090722E1;-1.958372831E0;4.031662464E0;1.604046249E1;1.665490809E1
4.713326389E1;3.184151351E-1;4.381200790E0;1.524801540E1;1.586815308E1
4.713562123E1;2.243270636E0;2.786731005E0;1.299038029E1;1.347397910E1
4.713797764E1;-1.194655299E0;1.932037711E0;1.215244579E1;1.236292481E1
4.714033452E1;-3.519325256E0;1.170714259E0;1.129057026E1;1.188415748E1
4.714269066E1;-1.582499266E0;6.248598099E-1;1.071119785E1;1.084548354E1
4.714504728E1;-1.012703776E0;1.395759583E0;1.160180283E1;1.172926010E1
4.714740326E1;-2.346216917E0;3.543266296E0;1.259774780E1;1.329521416E1
4.714975972E1;-1.395759583E0;4.582304955E0;1.168559647E1;1.262928455E1
4.715211639E1;1.153955579E0;3.859287262E0;9.028146744E0;9.886007550E0
4.715447254E1;3.902381063E-1;2.061319113E0;6.804028988E0;7.120121680E0
4.715682936E1;-3.217668772E0;8.522991538E-1;5.925394535E0;6.796330375E0
4.715918582E1;-3.595936298E0;4.046027064E-1;4.898325920E0;6.089996554E0
4.716154233E1;-1.244931340E0;3.351738304E-2;3.047687769E0;3.292321095E0
4.716389873E1;-1.785997748E0;1.371818662E0;5.046760082E0;5.526433002E0
4.716625514E1;-4.247131348E0;3.538477898E0;8.127964973E0;9.829687947E0
4.716861082E1;-9.384866953E-1;4.874385357E0;9.183762550E0;1.043943890E1
4.717096733E1;2.329458237E0;3.234427452E0;7.534228802E0;8.523643602E0
4.717332410E1;-5.865542293E-1;1.848244309E0;7.708998203E0;7.949132417E0
4.717568040E1;-3.749158621E0;9.480631351E-1;8.333857536E0;9.187393292E0
4.717803670E1;-1.927249551E0;8.522991538E-1;8.834224701E0;9.082082952E0
4.718039311E1;3.998144865E-1;1.431671023E0;9.540483475E0;9.655586905E0
4.718274915E1;-2.298334837E-1;4.232766628E0;1.402463055E1;1.465125929E1
4.718510576E1;-4.668492675E-1;6.294085503E0;1.646421814E1;1.763246833E1
4.718746248E1;1.723751068E0;5.346022606E0;1.466624928E1;1.570509928E1
4.718981926E1;2.307911158E0;2.963894367E0;1.253550148E1;1.308624931E1
4.719217597E1;-1.058191657E0;1.917673111E0;1.282279301E1;1.300850723E1
4.719453295E1;-3.198515892E0;1.513070464E0;1.278448772E1;1.326510507E1
4.719688915E1;-1.084526777E0;9.815804958E-1;1.109904194E1;1.119501811E1
4.719924561E1;-5.314899087E-1;2.262423277E0;1.224820900E1;1.246674233E1
4.720160254E1;-2.228905916E0;4.522452831E0;1.428558731E1;1.514921140E1
4.720395894E1;7.517470121E-1;5.144918442E0;1.359608746E1;1.455640421E1
4.720631566E1;2.762789965E0;3.622271538E0;1.165207863E1;1.251098701E1
4.720867238E1;-1.220990419E-1;2.420433760E0;1.043587685E1;1.071358639E1
4.721102889E1;-3.775493860E0;1.666292787E0;9.490207672E0;1.034866789E1
4.721338592E1;-1.781209469E0;8.307522535E-1;7.883767128E0;8.125062499E0
4.721574228E1;1.261690021E0;1.242537260E0;8.350616455E0;8.536308085E0
4.721809905E1;-1.580105126E-1;3.454684496E0;1.156828499E1;1.207414717E1
4.722045493E1;-1.326330781E0;5.250258446E0;1.213808060E1;1.329125155E1
4.722281139E1;2.729272544E-1;5.621344090E0;9.131093025E0;1.072617632E1
4.722516790E1;1.489129424E0;4.012509346E0;5.954123497E0;7.332756938E0
4.722752462E1;-1.158743858E0;2.769972324E0;6.495190144E0;7.155622196E0
4.722988113E1;-2.051742554E0;1.936825871E0;6.818393230E0;7.379121100E0
4.723223722E1;-2.489862740E-1;1.429276943E0;6.770511150E0;6.924207390E0
4.723459379E1;-8.882106543E-1;2.492256880E0;9.892416000E0;1.024012485E1
4.723694988E1;-2.023013592E0;4.479358673E0;1.331358337E1;1.419185472E1
4.723930597E1;-2.657449543E-1;5.288564205E0;1.355059910E1;1.454847991E1
4.724166196E1;2.475498199E0;4.268678188E0;1.220032787E1;1.316045991E1
4.724401816E1;5.051548481E-1;3.047687769E0;1.256901836E1;1.294309873E1
4.724637431E1;-2.930377007E0;1.941614151E0;1.185078907E1;1.236115595E1
4.724873077E1;-2.846583366E0;1.175502539E0;1.061303997E1;1.105085791E1
4.725108748E1;1.675869226E-1;8.810283542E-1;1.147970390E1;1.151468185E1
4.725344379E1;4.285436869E-1;3.155422211E0;1.379958534E1;1.416223480E1
4.725580103E1;-8.522991538E-1;4.678069115E0;1.446514511E1;1.522665976E1
4.725815806E1;-4.788197577E-3;4.067574024E0;1.202555847E1;1.269485084E1
4.726051504E1;9.504572153E-1;2.604779482E0;9.090393066E0;9.503867169E0
4.726287103E1;-1.311966181E0;1.220990419E0;7.661116123E0;7.867958637E0
4.726522733E1;-2.801095486E0;8.187817931E-1;6.569406986E0;7.188438474E0
4.726758373E1;-1.058191657E0;2.657449543E-1;4.893537998E0;5.013691664E0
4.726993962E1;1.137196898E0;3.423561156E-1;5.417845726E0;5.546483283E0
4.727229582E1;-8.546932936E-1;2.420433760E0;9.291497231E0;9.639549834E0
4.727465170E1;-1.237749100E0;3.909563303E0;1.126423454E1;1.198748046E1
4.727700790E1;2.573656082E0;3.813799381E0;9.633853912E0;1.067613753E1
4.727936462E1;1.946402311E0;2.820248365E0;8.520597458E0;9.183837098E0
4.728172191E1;-1.800362349E0;1.501099944E0;8.884500504E0;9.188522995E0
4.728407941E1;-1.970343351E0;5.697954893E-1;9.401625633E0;9.622758667E0
4.728643691E1;1.197049394E-2;2.848977447E-1;9.832563400E0;9.836697263E0
4.728879373E1;4.716374576E-1;2.547321081E0;1.280842876E1;1.306778994E1
4.729114967E1;-6.248598099E-1;4.953390598E0;1.531026173E1;1.610374622E1
4.729350597E1;1.510676384E0;5.192800045E0;1.437656307E1;1.536010681E1
4.729586280E1;2.051742554E0;4.445841312E0;1.309572029E1;1.398116742E1
4.729821936E1;-9.600335956E-1;3.624665499E0;1.328485394E1;1.380388382E1
4.730057634E1;-3.866469622E0;2.781942844E0;1.302150345E1;1.386536496E1
4.730293264E1;-2.844189405E0;2.152294874E0;1.057712841E1;1.116232198E1
4.730528915E1;3.447502255E-1;1.853032470E0;1.015337276E1;1.032683691E1
4.730764509E1;-1.422094703E0;3.318220854E0;1.306459713E1;1.355421120E1
4.731000123E1;-2.181024075E0;4.433870792E0;1.473567772E1;1.554208075E1
4.731235743E1;8.810283542E-1;3.569601297E0;1.259056568E1;1.311642514E1
4.731471368E1;1.513070464E0;1.884155750E0;1.037363052E1;1.065136777E1
4.731706972E1;-1.795574069E0;1.062979817E0;1.048375893E1;1.068939725E1
4.731942551E1;-2.978258848E0;-1.197049394E-2;9.964239120E0;1.039981876E1
4.732178191E1;-1.436459273E-2;-5.410663486E-1;9.643429756E0;9.658607384E0
4.732413806E1;1.795574129E-1;6.248598099E-1;1.131929874E1;1.133795461E1
4.732649420E1;-1.209019899E0;3.188939571E0;1.380676746E1;1.422174014E1
4.732885004E1;-5.027607456E-2;3.892804623E0;1.267914677E1;1.326337884E1
4.733120608E1;2.851371765E0;2.793913364E0;9.076028824E0;9.915168785E0
4.733356217E1;9.767923355E-1;1.309571981E0;7.527046680E0;7.702307042E0
4.733591795E1;-3.244003773E0;1.041432977E0;7.436070919E0;8.179443370E0
4.733827462E1;-2.796307325E0;1.460400224E0;6.397031784E0;7.132609559E0
4.734063014E1;2.633508667E-2;1.797968149E0;4.713980675E0;5.045294521E0
4.734298639E1;-1.635169506E0;3.713247299E0;7.076955795E0;8.157529537E0
4.734534170E1;-2.578444481E0;5.970882416E0;9.092786789E0;1.117938211E1
4.734769733E1;1.115650058E0;6.052281857E0;8.003472328E0;1.009605666E1
4.735005306E1;2.374946117E0;4.570334435E0;6.662776947E0;8.421456083E0
4.735240941E1;-1.479553103E0;3.327797413E0;7.445647240E0;8.288605180E0
4.735476504E1;-4.285436630E0;2.427616119E0;7.661116123E0;9.107743265E0
4.735712061E1;-1.733327508E0;1.632775426E0;5.214347363E0;5.732346662E0
4.735947629E1;1.424488783E0;2.003860712E0;4.917479038E0;5.497838315E0
4.736183217E1;-4.907902479E-1;3.919139624E0;7.996289730E0;8.918586205E0
4.736418863E1;-1.357454062E0;5.439392567E0;9.832563400E0;1.131852358E1
4.736654561E1;1.141985178E0;4.881567478E0;8.601997375E0;9.956314079E0
4.736890176E1;1.611228466E0;2.808277845E0;6.318026543E0;7.099291586E0
4.737125842E1;-1.745298028E0;1.173108459E0;6.018764496E0;6.375560738E0
4.737361462E1;-3.042899609E0;3.016564548E-1;6.231839180E0;6.941617550E0
4.737597066E1;-1.108467698E0;-5.195194483E-1;4.742709637E0;4.898152284E0
4.737832644E1;3.112328351E-1;2.825036645E-1;5.468121529E0;5.484252661E0
4.738068285E1;-1.029462457E0;2.499439240E0;9.825381279E0;1.019044193E1
4.738303926E1;-5.410663486E-1;3.509748936E0;1.206386375E1;1.257568682E1
4.738539483E1;3.150634050E0;2.271999836E0;1.027068424E1;1.098068454E1
4.738775009E1;2.446768999E0;8.187817931E-1;9.530907631E0;9.873969943E0
4.739010603E1;-1.984707952E0;-1.723751128E-1;1.007436752E1;1.026945275E1
4.739246155E1;-3.308644533E0;-3.567207158E-1;9.753558159E0;1.030564288E1
4.739481754E1;-2.082865983E-1;4.883961678E-1;9.720041275E0;9.734532167E0
4.739717290E1;1.209019899E0;1.829091430E0;1.133845139E1;1.154849706E1
4.739952894E1;3.255974352E-1;3.734794140E0;1.341652966E1;1.393046909E1
4.740188493E1;1.695021987E0;3.339767694E0;1.301432133E1;1.354251481E1
4.740424144E1;3.413984776E0;1.323936582E0;1.090033150E1;1.149892721E1
4.740659743E1;-7.421706617E-2;3.064446449E-1;1.117565346E1;1.118010048E1
4.740895269E1;-3.184151411E0;3.758735061E-1;1.151082706E1;1.194902677E1
4.741130858E1;-1.192261219E0;4.333318770E-1;9.782287598E0;9.864198598E0
4.741366467E1;1.565740585E0;-2.394098788E-2;9.071240425E0;9.205407085E0
4.741602004E1;-1.532223225E-1;4.069967866E-1;1.292813301E1;1.293544536E1
4.741837613E1;-2.123565674E0;1.920067191E0;1.660546875E1;1.685045345E1
4.742073254E1;1.424488783E0;2.188206196E0;1.619128990E1;1.640046595E1
4.742308853E1;3.469049215E0;1.513070464E0;1.470216084E1;1.518147614E1
4.742544420E1;-1.017491937E0;5.147312284E-1;1.346201706E1;1.351022359E1
4.742779993E1;-2.731666803E0;-7.110473514E-1;1.047178841E1;1.084554952E1
4.743015556E1;2.274393886E-1;-1.046221137E0;8.159089088E0;8.229036523E0
4.743251108E1;4.644551575E-1;2.489862740E-1;9.217280388E0;9.232332885E0
4.743486712E1;-2.607173681E0;2.705331564E0;1.149167442E1;1.209027520E1
4.743722373E1;-2.298334837E0;4.263889790E0;1.038799477E1;1.146182945E1
4.743957978E1;1.412518263E0;4.026874065E0;6.741782188E0;7.978881479E0
4.744193618E1;9.672158957E-1;2.281576157E0;4.254313469E0;4.923441829E0
4.744429254E1;-2.147506714E0;1.017491937E0;4.156155586E0;4.787557225E0
4.744664894E1;-3.215274572E0;3.854499161E-1;4.342895031E0;5.417314784E0
4.744900540E1;-1.563346505E0;1.580105126E-1;4.295013428E0;4.573418848E0
4.745136170E1;-2.681390643E-1;1.678263307E0;6.938098431E0;7.143225890E0
4.745371780E1;-1.015097857E0;3.296674013E0;9.578789711E0;1.018094767E1
4.745607415E1;-4.500905871E-1;3.840134382E0;9.526119232E0;1.028086384E1
4.745843035E1;2.145112514E0;2.832218885E0;7.692239285E0;8.473105495E0
4.746078670E1;3.327797353E-1;1.393365502E0;6.897398472E0;7.044594769E0
4.746314306E1;-3.481019735E0;7.158355117E-1;7.184690475E0;8.015590815E0
4.746549926E1;-2.353399038E0;2.226511836E-1;6.610106945E0;7.020083647E0
4.746785441E1;9.815804660E-2;6.176775098E-1;7.055408955E0;7.083075323E0
4.747021040E1;-1.673475027E0;2.657449722E0;1.084526730E1;1.129080956E1
4.747256702E1;-2.858553886E0;4.211219788E0;1.282997513E1;1.380267960E1
4.747492363E1;-5.027607679E-1;3.768311501E0;1.092427254E1;1.156687816E1
4.747727988E1;2.520986080E0;2.286364317E0;8.331463814E0;8.999784547E0
4.747963566E1;-8.546932936E-1;1.412518263E0;8.420045853E0;8.580377651E0
4.748199144E1;-4.601458073E0;1.455612063E0;8.214153290E0;9.527042413E0
4.748434832E1;-2.087654114E0;1.113255978E0;5.808083534E0;6.271480919E0
4.748670472E1;5.123371482E-1;9.672158957E-1;4.654128075E0;4.781098627E0
4.748906129E1;-8.929988742E-1;2.243270636E0;8.695366859E0;9.024362302E0
4.749141837E1;-1.390971422E0;3.334979534E0;1.210456371E1;1.263239299E1
4.749377504E1;1.738115668E0;3.040505409E0;1.206386375E1;1.256194762E1
4.749613150E1;3.054870129E0;2.118777514E0;1.017492008E1;1.083284119E1
4.749848790E1;-1.496311784E0;7.517470121E-1;7.651539803E0;7.832632627E0
4.750084467E1;-3.040505409E0;5.267017335E-2;4.788197517E0;5.672237897E0
4.750320082E1;-9.576395154E-2;-2.178629935E-1;3.538477898E0;3.546471606E0
4.750555670E1;1.362242222E0;5.314899087E-1;6.741782188E0;6.898536980E0
4.750791290E1;-8.044171929E-1;2.310305357E0;1.325373077E1;1.347761022E1
4.751026931E1;-2.465921789E-1;3.445108175E0;1.607397842E1;1.644087469E1
4.751262540E1;2.870524406E0;2.872918606E0;1.365593910E1;1.424704336E1
4.751498212E1;1.869791150E0;2.039772272E0;1.159701443E1;1.192256405E1
4.751733811E1;-2.279181957E0;2.365369558E0;1.214047527E1;1.257699421E1
4.751969379E1;-1.412518263E0;2.975864887E0;1.101045990E1;1.149265883E1
4.752205014E1;1.055797577E0;2.916012287E0;9.617094994E0;1.010476879E1
4.752440639E1;-1.316754371E-1;3.492990017E0;1.210695744E1;1.260145769E1
4.752676316E1;-2.140324354E0;4.548787594E0;1.419461155E1;1.505853426E1
4.752911983E1;5.530368090E-1;5.211953163E0;1.239664364E1;1.345908908E1
4.753147623E1;3.598330498E0;4.036450386E0;8.582843781E0;1.014426545E1
4.753383295E1;2.537744641E-1;2.566473961E0;7.031467915E0;7.489508068E0
4.753618926E1;-4.206431389E0;1.168320179E0;6.258174419E0;7.630451109E0
4.753854587E1;-3.052475929E0;4.022085965E-1;5.216741085E0;6.057538164E0
4.754090238E1;5.506427214E-2;2.681390643E-1;5.444180489E0;5.451057863E0
4.754325832E1;-6.464066505E-1;2.080471754E0;8.884500504E0;9.147707553E0
4.754561504E1;-1.175502539E0;3.895198822E0;1.143661022E1;1.213879868E1
4.754797150E1;6.679535508E-1;3.404408455E0;9.834958076E0;1.042892896E1
4.755032775E1;1.884155750E0;1.367030382E0;7.129626274E0;7.500025718E0
4.755268410E1;-1.058191657E0;5.697954893E-1;7.187084675E0;7.286880170E0
4.755504019E1;-4.125032425E0;1.161137938E0;8.151906013E0;9.209652842E0
4.755739686E1;-2.046954393E0;1.398153663E0;7.012315273E0;7.437568248E0
4.755975321E1;-2.872918546E-1;1.608834386E0;7.421706200E0;7.599513643E0
4.756210936E1;-1.865002990E0;2.868130445E0;1.053403473E1;1.107566233E1
4.756446623E1;-8.068112731E-1;4.168126106E0;1.190345955E1;1.263790208E1
4.756682259E1;1.613622546E0;3.392437935E0;1.113495350E1;1.175157871E1
4.756917858E1;6.871063709E-1;2.286364317E0;1.028504848E1;1.055849418E1
4.757153493E1;-3.713247299E0;1.908096790E0;1.042869473E1;1.123328592E1
4.757389123E1;-4.903114319E0;1.472370744E0;8.860559464E0;1.023317740E1
4.757624743E1;6.703476608E-2;1.182684779E0;7.275666237E0;7.371469062E0
4.757860436E1;2.161871195E0;2.039772272E0;9.380079269E0;9.839727897E0
4.758096082E1;-8.977870345E-1;3.471443176E0;1.185318279E1;1.238365381E1
4.758331686E1;-1.718962908E0;4.194460869E0;1.097694302E1;1.187609420E1
4.758567358E1;9.504572153E-1;3.940686703E0;7.902920246E0;8.881921471E0
4.758803019E1;1.220990419E-1;2.410857439E0;5.142524242E0;5.680906385E0
4.759038650E1;-4.000539303E0;1.465188503E0;4.436264992E0;6.150734846E0
4.759274269E1;-4.670886517E0;8.858165741E-1;3.203304291E0;5.732626818E0
4.759509946E1;-1.491523504E0;4.548787773E-1;2.078077793E0;2.598069356E0
4.759745592E1;-6.009187698E-1;5.123371482E-1;3.327797413E0;3.420208816E0
4.759981280E1;-2.566473961E0;1.742903948E0;6.387455463E0;7.100992188E0
4.760216816E1;-1.601652145E0;2.200176716E0;6.914157391E0;7.430453526E0
4.760452405E1;1.900914431E0;7.828702927E-1;5.398692608E0;5.776871423E0
4.760688035E1;2.872918546E-1;-5.410663486E-1;6.906974792E0;6.934088995E0
4.760923686E1;-3.100358009E0;-1.383789062E0;8.623543739E0;9.267825990E0
4.761159306E1;-2.765184164E0;-1.448429823E0;8.367375374E0;8.930686595E0
4.761394926E1;6.440125704E-1;-1.352665782E0;7.249330997E0;7.402516925E0
4.761630582E1;1.247325420E0;-4.788197577E-3;9.186157227E0;9.270454586E0
4.761866228E1;-9.097575545E-1;2.042166233E0;1.297122765E1;1.316247881E1
4.762101879E1;8.163877130E-1;2.853765726E0;1.419700623E1;1.450398061E1
4.762337540E1;3.028534889E0;1.249719620E0;1.329682446E1;1.369450121E1
4.762573222E1;1.393365502E0;1.244931370E-1;1.370142746E1;1.377265698E1
4.762808816E1;-1.249719620E0;2.298334837E-1;1.513070393E1;1.518396601E1
4.763044436E1;-6.535889506E-1;4.931843579E-1;1.547306061E1;1.549470922E1
4.763280092E1;2.027801752E0;5.434604287E-1;1.554009533E1;1.568125926E1
4.763515780E1;1.273660541E0;1.905702591E0;1.763253784E1;1.778089717E1
4.763751405E1;1.323936582E0;3.933504343E0;1.943289948E1;1.987115614E1
4.763987051E1;1.683051467E0;4.692433834E0;1.874818802E1;1.939964308E1
4.764222764E1;3.164998531E0;2.827430725E0;1.454415035E1;1.515070591E1
4.764458389E1;3.591148257E-1;1.395759583E0;1.290658665E1;1.298680435E1
4.764694040E1;-4.254313469E0;3.279915452E-1;1.198725224E1;1.272403150E1
4.764929759E1;-3.313432693E0;-7.421706617E-2;1.013661385E1;1.066467462E1
4.765165410E1;1.867397130E-1;6.320420504E-1;9.976209641E0;9.997955174E0
4.765400988E1;-3.806616962E-1;2.760396004E0;1.168799019E1;1.201556508E1
4.765636566E1;-1.532223225E-1;4.395565510E0;1.133366394E1;1.215715475E1
4.765872264E1;2.633508742E-1;3.349344254E0;7.768850803E0;8.464189472E0
4.766107905E1;4.309377819E-2;8.834224343E-1;4.627792835E0;4.711555879E0
4.766343493E1;-2.248058796E0;2.370157838E-1;5.482486248E0;5.930227676E0
4.766579082E1;-3.514537096E0;1.125226468E-1;5.721896172E0;6.716005371E0
4.766814676E1;-1.134802818E0;3.112328351E-1;5.310111046E0;5.438926607E0
4.767050332E1;-3.423561156E-1;5.554308891E-1;5.448968887E0;5.487893322E0
4.767285941E1;-1.256901860E0;2.588020802E0;8.053748131E0;8.552222688E0
4.767521556E1;-1.132408738E0;4.125032425E0;9.487813950E0;1.040753840E1
4.767757207E1;1.522646785E0;3.825769901E0;8.008260727E0;9.004843610E0
4.767992795E1;1.414912343E0;2.863342047E0;6.765723228E0;7.481692016E0
4.768228462E1;-2.774760485E0;1.865002990E0;6.430549145E0;7.247723381E0
