"Time (s)";"Peak-Frequency"
1.216438046E2;1.820001706E1
1.217878297E2;1.820002030E1
1.219283737E2;1.819998578E1
1.220729768E2;9.513606023E1
1.222183009E2;9.513609712E1
1.223600101E2;2.399085507E1
1.225008591E2;2.399080466E1
1.226417586E2;2.399090069E1
1.227948690E2;2.399104169E1
1.229413014E2;2.399110399E1
1.230845137E2;2.399115091E1
1.232240368E2;2.399125185E1
1.233668729E2;2.399134310E1
1.235053213E2;2.399141625E1
1.236444868E2;2.399133108E1
1.237846803E2;2.399131415E1
1.239263602E2;9.596539877E1
1.240647485E2;9.596548665E1
1.242060193E2;9.596559523E1
1.243456605E2;9.596565571E1
1.244958573E2;9.596579066E1
1.246378688E2;9.596577514E1
1.247801400E2;9.596564485E1
1.249210126E2;9.596520127E1
1.250632593E2;9.596471634E1
1.252057127E2;9.596443510E1
1.253476544E2;9.596420350E1
1.254954442E2;9.596394966E1
1.256432528E2;2.399092227E1
1.257865217E2;2.399081707E1
1.259254635E2;2.399070721E1
1.260586136E2;9.678981983E1
1.262009798E2;9.678939435E1
1.263410019E2;9.678907159E1
1.264850244E2;9.678862162E1
1.266246653E2;9.678821076E1
1.267666732E2;9.678798186E1
1.269071341E2;9.678773680E1
1.270535982E2;9.678726286E1
1.271993904E2;9.678672947E1
1.273408774E2;9.678639631E1
1.274813947E2;9.678602977E1
1.276245347E2;9.678554698E1
1.277767139E2;9.678526126E1
1.279164446E2;9.678498963E1
1.280601351E2;9.678459234E1
1.282021739E2;9.678437912E1
1.283418978E2;9.678420810E1
1.284823679E2;9.678391459E1
1.286225339E2;9.678374618E1
1.287670834E2;9.678352617E1
1.289056626E2;9.678325819E1
1.290446526E2;9.678288908E1
1.291835785E2;9.678268001E1
1.293254320E2;9.678233802E1
1.294828396E2;9.678203929E1
1.295999565E2;9.678188550E1
1.297357440E2;9.678159929E1
1.298805715E2;9.678125156E1
1.300208073E2;9.678066559E1
1.301634603E2;9.678032412E1
1.303047518E2;9.677993157E1
1.304437859E2;9.677978978E1
1.305860361E2;9.677931747E1
1.307252234E2;1.819780675E1
1.308644460E2;1.819775412E1
1.310057330E2;1.819772451E1
1.311392332E2;1.819768305E1
1.312808170E2;1.819769530E1
1.314241415E2;1.819770334E1
1.315647519E2;9.760601741E1
1.317035605E2;9.760614833E1
1.318374149E2;9.760621142E1
1.319793088E2;9.760610311E1
1.321208471E2;9.760627504E1
1.322623279E2;1.819775882E1
1.324030291E2;1.819768785E1
1.325455117E2;1.819760473E1
1.326867489E2;1.819759944E1
1.328354037E2;1.819759169E1
1.329523667E2;1.819758473E1
1.330976617E2;1.819753954E1
1.332399366E2;1.819751377E1
1.333861051E2;1.819757160E1
1.335260515E2;1.819759120E1
1.336662561E2;9.760532132E1
1.338045834E2;9.760509577E1
1.339463510E2;9.760508788E1
1.340841548E2;9.760492123E1
1.342252721E2;9.760494855E1
1.343677036E2;9.760499798E1
1.345174453E2;9.760521090E1
1.346364645E2;9.760527452E1
1.347800610E2;1.819760149E1
1.349208980E2;1.819761639E1
1.350629934E2;1.819761051E1
1.352023233E2;9.843237000E1
1.353424444E2;9.843240129E1
1.354826934E2;9.843259322E1
1.356276565E2;9.843286734E1
1.357664683E2;9.843274379E1
1.359066133E2;9.843279629E1
1.360662388E2;9.843283976E1
1.362044572E2;9.843303010E1
1.363427366E2;9.843311653E1
1.364829401E2;9.843328938E1
1.366231091E2;9.843330635E1
1.367630451E2;9.843345428E1
1.369034444E2;9.843370348E1
1.370427073E2;9.843380104E1
1.371840655E2;9.926103092E1
1.373267993E2;9.926126777E1
1.374716982E2;9.926156933E1
1.376139214E2;9.926141213E1
1.377608436E2;9.926122554E1
1.378837352E2;9.926117849E1
1.380241091E2;9.926113892E1
1.381420968E2;9.926106621E1
1.382825586E2;9.926105926E1
1.384221870E2;1.000883884E2
1.385639734E2;1.000886936E2
1.387045936E2;1.000888661E2
1.388475929E2;1.000889184E2
1.389932010E2;1.000890262E2
1.391411970E2;1.000890758E2
1.392904695E2;1.000889313E2
1.394338924E2;1.000892828E2
1.395778479E2;1.000895411E2
1.397219380E2;1.000897767E2
1.398621504E2;9.926262695E1
1.400047180E2;9.926278414E1
1.401446206E2;9.926284511E1
1.402846562E2;9.926290767E1
1.404243729E2;9.926289377E1
1.405655240E2;9.926305151E1
1.407083330E2;9.678172127E1
1.408550511E2;9.678167644E1
1.410125793E2;9.678175777E1
1.411551549E2;9.595461236E1
1.413005559E2;9.512768594E1
1.414419186E2;9.512778535E1
1.415829480E2;9.430091435E1
1.417233567E2;9.347384578E1
1.418638557E2;1.737124970E1
1.420055712E2;9.264677984E1
1.421440654E2;1.654408672E1
1.422863545E2;1.654409733E1
1.424251993E2;1.654406034E1
1.425646836E2;9.016495937E1
1.427006699E2;8.768326996E1
1.428408095E2;8.768355382E1
1.429810952E2;8.685647354E1
1.431231168E2;8.768357555E1
1.432412631E2;8.520196126E1
1.433822326E2;8.520201312E1
1.435311941E2;8.437493864E1
1.436790684E2;8.354778332E1
1.438236995E2;8.272073484E1
1.439652619E2;8.272079990E1
1.441108089E2;2.316182584E1
1.442592757E2;8.189375644E1
1.443966580E2;8.189385085E1
1.445124088E2;8.189390114E1
1.446578084E2;8.189391525E1
1.447998244E2;8.189408069E1
1.449446832E2;2.233480186E1
1.450836796E2;1.488987496E1
1.452240146E2;2.316201200E1
1.453691767E2;2.316203358E1
1.455183230E2;2.150764594E1
1.456609543E2;2.150771083E1
1.458017822E2;2.150778451E1
1.459575999E2;1.406279862E1
1.460772753E2;2.233503996E1
1.462010714E2;2.233504333E1
1.463309956E2;1.406280975E1
1.464743383E2;1.406281248E1
1.466206583E2;1.406284362E1
1.467649359E2;1.406286081E1
1.469031915E2;8.437717943E1
1.470457109E2;8.437706079E1
1.471857637E2;8.354980005E1
1.473260396E2;8.355002239E1
1.474763275E2;8.355007550E1
1.475961318E2;8.272278196E1
1.477398772E2;8.272294418E1
1.478826488E2;8.272324185E1
1.480232367E2;8.189628208E1
1.481631938E2;8.189637693E1
1.483022578E2;8.189657545E1
1.484453555E2;8.189685207E1
1.485843813E2;8.106987274E1
1.487185098E2;8.107005136E1
1.488265663E2;8.107026885E1
1.489720672E2;8.024338821E1
1.490984158E2;8.024341198E1
1.492151076E2;8.024360825E1
1.493615432E2;8.024382871E1
1.494784187E2;8.024414600E1
1.496076547E2;7.941703008E1
1.497456115E2;7.941732229E1
1.498834475E2;7.941757899E1
1.500255419E2;7.941784297E1
1.501652742E2;7.941791741E1
1.503040562E2;7.776349058E1
1.504533321E2;7.776366234E1
1.505948189E2;7.693651285E1
1.507407133E2;7.693659491E1
1.508808905E2;7.693683572E1
1.510216948E2;1.240919700E1
1.511630069E2;1.240919961E1
1.513020008E2;1.240919119E1
1.514433583E2;7.528241801E1
1.515832485E2;7.445528589E1
1.517229288E2;7.445540903E1
1.518637237E2;1.158198502E1
1.520069710E2;1.158204854E1
1.521750547E2;1.158212679E1
1.523159299E2;1.158217540E1
1.524619087E2;1.158218033E1
1.526048347E2;1.158218494E1
1.527432123E2;1.158223979E1
1.528835161E2;1.158228166E1
1.530253153E2;1.985541241E1
1.531637041E2;1.985548579E1
1.533067795E2;1.985560988E1
1.534461452E2;1.985566101E1
1.535844821E2;1.985571567E1
1.537253239E2;1.985577878E1
1.538667816E2;2.481974608E1
1.540040882E2;2.481980906E1
1.541425173E2;2.481987218E1
1.542826283E2;7.694192418E1
1.544230741E2;7.528752239E1
1.545626840E2;7.528769924E1
1.547035409E2;7.528799129E1
1.548453322E2;7.528824521E1
1.549838938E2;7.528847278E1
1.551254798E2;7.528886177E1
1.552661302E2;7.528897169E1
1.554083091E2;7.446168615E1
1.555514298E2;7.363459950E1
1.556706291E2;7.363478873E1
1.558013166E2;7.280767633E1
1.559414023E2;7.198055255E1
1.560853790E2;7.198070457E1
1.562262783E2;2.399363864E1
1.563654633E2;2.316636091E1
1.565067360E2;2.316643019E1
1.566461838E2;1.075589028E1
1.567869177E2;2.151185822E1
1.569258323E2;2.151192614E1
1.570669410E2;2.233939132E1
1.572266241E2;2.647648583E1
1.573627849E2;2.233959486E1
1.575031774E2;1.903002228E1
1.576450741E2;1.903003253E1
1.577867151E2;1.903003161E1
1.579266147E2;1.903005170E1
1.580548174E2;2.233964313E1
1.581985275E2;1.820266433E1
1.583441653E2;2.068486533E1
1.584852757E2;2.068488227E1
1.586246453E2;1.820270091E1
1.587648940E2;7.612055174E1
1.589054083E2;7.612070636E1
1.590447259E2;7.694834208E1
1.591841316E2;7.694832923E1
1.593248207E2;7.694849673E1
1.594645501E2;7.694862111E1
1.596037941E2;7.694881556E1
1.597424007E2;1.985783707E1
1.598855044E2;1.985792438E1
1.600262256E2;1.985801126E1
1.601662502E2;1.985804068E1
1.603076634E2;2.068551812E1
1.604457121E2;2.068560260E1
1.605888058E2;2.068565766E1
1.607266774E2;2.068565945E1
1.608660203E2;2.068571629E1
1.610063688E2;2.151321362E1
1.611463060E2;2.151328328E1
1.612839490E2;2.151333985E1
1.614337744E2;2.151342262E1
1.615795841E2;2.151346609E1
1.617214406E2;2.151346574E1
1.618653706E2;2.234090950E1
1.620045860E2;2.234096885E1
1.621549707E2;2.234097944E1
1.622937916E2;2.068614580E1
1.624406349E2;2.068617579E1
1.625821048E2;2.068623375E1
1.627255281E2;2.151368878E1
1.628667605E2;2.151369272E1
1.630133252E2;2.068626340E1
1.631606287E2;2.068629071E1
1.633026816E2;2.068628959E1
1.634453361E2;8.026302462E1
1.635857984E2;7.860828463E1
1.637377155E2;7.860846211E1
1.638557572E2;7.860858197E1
1.640011183E2;7.860862433E1
1.641429606E2;7.778125607E1
1.642850637E2;7.778141031E1
1.644235223E2;7.778147066E1
1.645654599E2;7.778164670E1
1.647047790E2;7.778177537E1
1.648438394E2;7.860923259E1
1.649838248E2;7.860941007E1
1.651413977E2;7.860929740E1
1.652585604E2;7.860936136E1
1.653992146E2;7.860936687E1
1.655434320E2;7.860954096E1
1.656855796E2;7.860970617E1
1.658273114E2;7.943729146E1
1.659670923E2;7.943722340E1
1.661129351E2;7.943736166E1
1.662560473E2;7.943741774E1
1.663932250E2;8.026494793E1
1.665112157E2;8.026490684E1
1.666586581E2;8.026486705E1
1.667984987E2;8.109235826E1
1.669408773E2;8.109240633E1
1.670839810E2;1.985941661E1
1.672181476E2;8.192020299E1
1.673612046E2;8.192011205E1
1.675044299E2;1.323960551E1
1.676334218E2;8.274757812E1
1.677746651E2;8.274753264E1
1.679205312E2;8.357524935E1
1.680610877E2;8.357535745E1
1.682128907E2;8.357568755E1
1.683531144E2;8.440323418E1
1.684999088E2;8.440301861E1
1.686419888E2;8.440288398E1
1.687826046E2;8.440297085E1
1.689245941E2;8.523056945E1
1.690634801E2;8.523055705E1
1.692053821E2;8.523053455E1
1.693464297E2;8.523036462E1
1.694886829E2;8.523045647E1
1.696339157E2;8.523018872E1
1.697806047E2;8.440225726E1
1.699267597E2;8.440184930E1
1.700634589E2;8.440146455E1
1.702035221E2;8.440086559E1
1.703426008E2;8.440057635E1
1.704825180E2;8.440028802E1
1.706233145E2;8.440000857E1
1.707646811E2;8.439967885E1
1.709072581E2;8.439925410E1
1.710563527E2;8.357115164E1
1.712013918E2;8.357069818E1
1.713434894E2;8.357047394E1
1.714903224E2;8.357026004E1
1.716297021E2;8.356984982E1
1.717777848E2;8.356949004E1
1.719203856E2;8.356914468E1
1.720616348E2;8.356870971E1
1.722022701E2;8.356812930E1
1.723430912E2;8.356758177E1
1.724834220E2;8.356728325E1
1.726260630E2;8.356686315E1
1.727675717E2;8.356664433E1
1.729123801E2;8.356647503E1
1.730614019E2;8.439360578E1
1.732034931E2;8.439331886E1
1.733455611E2;8.439301785E1
1.734820447E2;2.151188754E1
1.736230696E2;8.521986729E1
1.737639337E2;8.521967215E1
1.739063488E2;8.521941136E1
1.740446300E2;8.521920565E1
1.741858465E2;8.521910694E1
1.743246546E2;8.604615794E1
1.744662415E2;8.604596416E1
1.746063715E2;8.604562945E1
1.747466424E2;8.604547137E1
1.748878460E2;2.151133365E1
1.750479154E2;2.151126353E1
1.751866748E2;2.151121428E1
1.753338877E2;8.687217967E1
1.754800415E2;8.687213427E1
1.756209524E2;8.687223912E1
1.757637242E2;8.687223303E1
1.759046399E2;8.687221290E1
1.760450338E2;8.687212023E1
1.761850471E2;8.687230838E1
1.763252449E2;8.687233740E1
1.764677644E2;8.687241978E1
1.766062628E2;8.687251433E1
1.767468003E2;8.687250496E1
1.768880084E2;8.687246518E1
1.770264732E2;8.687261683E1
1.771665950E2;8.687272307E1
1.773062592E2;8.687280358E1
1.774478041E2;8.687284851E1
1.775921403E2;8.687286770E1
1.777396717E2;8.687275912E1
1.778799693E2;8.687266738E1
1.780371688E2;8.687267861E1
1.781821666E2;8.687297489E1
1.783283602E2;8.687316867E1
1.784686388E2;8.687320751E1
1.786165627E2;8.687327631E1
1.787606976E2;8.687347056E1
1.789014797E2;8.687374109E1
1.790419586E2;8.687378181E1
1.791833403E2;8.687369616E1
1.793418039E2;8.687401912E1
1.794591051E2;8.604702258E1
1.796065665E2;8.604772077E1
1.797452818E2;8.604828222E1
1.798832802E2;8.604893037E1
1.800267244E2;8.604955767E1
1.801723635E2;8.605017013E1
1.803195439E2;8.605067922E1
1.804640793E2;8.605138073E1
1.805824260E2;8.605186525E1
1.807004905E2;8.605227652E1
1.808328903E2;8.605281486E1
1.809790964E2;8.605316863E1
1.811206128E2;2.151338188E1
1.812623352E2;8.522638917E1
1.814050032E2;8.522694345E1
1.815452542E2;8.522753403E1
1.816846578E2;8.522799603E1
1.818259731E2;8.522827020E1
1.819673859E2;8.522860682E1
1.821138714E2;8.522881441E1
1.822593919E2;8.522891452E1
1.824056260E2;8.522899765E1
1.825269591E2;8.522909041E1
1.826721460E2;8.522922774E1
1.828131868E2;8.522932188E1
1.829605443E2;8.522951706E1
1.831024161E2;8.522955886E1
1.832431940E2;8.522950926E1
1.833858088E2;8.522947435E1
1.835278698E2;8.522951706E1
1.836679678E2;8.522956391E1
1.838148045E2;8.522941190E1
1.839596777E2;8.522945369E1
1.841072493E2;8.522947527E1
1.842489001E2;8.522952258E1
1.843748527E2;8.522957355E1
1.845181375E2;8.522953635E1
1.846468790E2;8.522961305E1
1.847920228E2;2.151435577E1
1.849380685E2;8.440257315E1
1.850778807E2;8.440264910E1
1.852195356E2;8.440279646E1
1.853606049E2;8.440283784E1
1.855004170E2;8.440284376E1
1.856405701E2;8.440299657E1
1.857809412E2;8.440308936E1
1.858971784E2;8.440313211E1
1.860379649E2;8.440329948E1
1.861790041E2;8.440335679E1
1.863199111E2;8.440324444E1
1.864595984E2;8.440319806E1
1.865996885E2;8.440330038E1
1.867395223E2;8.440334040E1
1.868795716E2;8.440352870E1
1.870206521E2;8.440386208E1
1.871595971E2;8.440407539E1
1.872994828E2;8.440420638E1
1.874449862E2;8.440454659E1
1.875807018E2;8.440459480E1
1.877200164E2;8.440460617E1
1.878613227E2;8.440447518E1
1.879999323E2;8.440441652E1
1.881404409E2;8.440432783E1
1.882809286E2;8.440423777E1
1.884233168E2;8.440395715E1
1.885631712E2;8.440398352E1
1.887084737E2;8.440398489E1
1.888560192E2;8.440393213E1
1.890003948E2;8.440403901E1
1.891427682E2;8.357659752E1
1.893024692E2;8.357640701E1
1.894217815E2;8.357615662E1
1.895566383E2;8.357612284E1
1.897005075E2;8.357590307E1
1.898421578E2;8.357573418E1
1.899836245E2;8.357567699E1
1.901248877E2;8.357554053E1
1.902639552E2;8.357555044E1
1.904066723E2;8.357552837E1
1.905459021E2;8.357535543E1
1.906845037E2;8.357532752E1
1.908310641E2;8.357535498E1
1.909879541E2;8.440287559E1
1.911263233E2;8.440293335E1
1.912654550E2;8.440303796E1
1.914056658E2;8.440340316E1
1.915481312E2;8.523123060E1
1.916929615E2;8.523150157E1
1.918412516E2;8.523185338E1
1.919839679E2;8.605968749E1
1.921229733E2;8.606009792E1
1.922653076E2;2.151512824E1
1.924070917E2;2.151522853E1
1.925479608E2;2.151528476E1
1.926866861E2;2.151535896E1
1.928271426E2;1.737787047E1
1.929657418E2;1.737795550E1
1.931047037E2;1.489546098E1
1.932436014E2;1.489551107E1
1.933883571E2;1.489561125E1
1.935359238E2;1.489567547E1
1.936782265E2;2.234358797E1
1.938217754E2;2.234367455E1
1.939833426E2;2.234376473E1
1.941023026E2;2.234382422E1
1.942417975E2;2.317142983E1
1.943825351E2;2.317146642E1
1.945219024E2;2.317151924E1
1.946633045E2;2.317153884E1
1.948031091E2;1.489599455E1
1.949445390E2;1.489600194E1
1.950855622E2;2.317152423E1
1.952239035E2;2.317144681E1
1.953365597E2;1.572343703E1
1.954796959E2;2.399887264E1
1.956250422E2;1.655088725E1
1.957650058E2;1.655085550E1
1.959066664E2;1.655082633E1
1.960503775E2;2.399868227E1
1.961977753E2;1.737831099E1
1.963407435E2;2.399864541E1
1.964829476E2;2.068841997E1
1.966231983E2;2.068836345E1
1.967637066E2;2.068827616E1
1.969062256E2;2.068819165E1
1.970489278E2;2.068813981E1
1.971863254E2;1.986058200E1
1.973235029E2;1.572298227E1
1.974636517E2;8.606277894E1
1.976144485E2;8.606298949E1
1.977586276E2;8.606324087E1
1.979021782E2;8.606347415E1
1.980439833E2;8.606366570E1
1.981831552E2;8.606360448E1
1.983226772E2;8.606348854E1
1.984656319E2;8.606361329E1
1.986084016E2;8.606357572E1
1.987438902E2;8.606350244E1
1.988844506E2;8.606343195E1
1.990234426E2;8.606370001E1
1.991637256E2;8.606380344E1
1.993036198E2;8.606379695E1
1.994459886E2;8.606380391E1
1.995857711E2;2.482609661E1
1.997251404E2;2.482611146E1
1.998644819E2;2.482609514E1
2.000056903E2;8.689152778E1
2.001619097E2;8.689158725E1
2.002794112E2;8.689160599E1
2.004185716E2;8.689160317E1
2.005603897E2;8.689148330E1
2.007051780E2;8.689130724E1
2.008470653E2;8.689115506E1
2.009864446E2;8.689090267E1
2.011245404E2;8.689066012E1
2.012655589E2;8.689063858E1
2.014077872E2;8.689071958E1
2.015542072E2;8.689095137E1
2.016644316E2;8.771877874E1
2.018054508E2;8.771869365E1
2.019460990E2;8.771867379E1
2.020855875E2;8.771870924E1
2.022256773E2;8.771877070E1
2.023645946E2;8.771871161E1
2.025073585E2;8.771875794E1
2.026528697E2;8.771865063E1
2.028005969E2;8.771878393E1
2.029412659E2;1.572315444E1
2.030836997E2;1.572308302E1
2.032255434E2;8.854557812E1
2.033740327E2;8.854528706E1
2.035152514E2;8.854507567E1
2.036589170E2;8.854487288E1
2.038019575E2;8.937211861E1
2.039436353E2;8.937182965E1
2.040841008E2;8.937145496E1
2.042270373E2;8.937095169E1
2.043547436E2;8.937067235E1
2.044990848E2;8.937043060E1
2.046414594E2;8.937012143E1
2.047826040E2;1.655001321E1
2.049239628E2;1.655005085E1
2.050899579E2;1.655003997E1
2.052299224E2;1.655003791E1
2.053736618E2;1.655002891E1
2.055183703E2;1.655001990E1
2.056595915E2;1.655002462E1
2.058032187E2;1.903251981E1
2.059456380E2;1.654998637E1
2.060862791E2;1.654996621E1
2.062262449E2;1.903247140E1
2.063663674E2;1.654996345E1
2.065057082E2;8.688740642E1
2.066505821E2;1.903245889E1
2.067953773E2;1.572241325E1
2.069390577E2;8.523163614E1
2.070806310E2;8.440392439E1
2.072231599E2;8.440376567E1
2.073651320E2;8.440329175E1
2.075046555E2;8.440292926E1
2.076446822E2;8.440256495E1
2.077845392E2;8.440254994E1
2.079256964E2;8.274760512E1
2.080662098E2;8.274737727E1
2.082062379E2;8.274705401E1
2.083367186E2;1.489444107E1
2.084798808E2;1.489441940E1
2.085980422E2;1.489439853E1
2.087363855E2;1.489435865E1
2.088797200E2;1.489429685E1
2.090241179E2;1.489425872E1
2.091670017E2;1.489421161E1
2.093147595E2;1.489416515E1
2.094593705E2;1.489411491E1
2.096023416E2;1.406661170E1
2.097425189E2;1.406656585E1
2.098839208E2;1.406652901E1
2.100225886E2;1.406647444E1
2.101461087E2;1.406645215E1
2.102860467E2;1.406641668E1
2.104251477E2;1.406637113E1
2.105669361E2;1.406634134E1
2.107040301E2;2.068570124E1
2.108435188E2;2.316790313E1
2.109772576E2;8.108731491E1
2.111224587E2;8.108696494E1
2.112625729E2;8.025907643E1
2.114058378E2;8.108606711E1
2.115423548E2;2.068513315E1
2.116619520E2;2.068504901E1
2.118036970E2;2.068495784E1
2.119451336E2;2.068488785E1
2.120866773E2;2.068481061E1
2.122272419E2;2.068472368E1
2.123671079E2;2.151204506E1
2.125066525E2;2.151198386E1
2.126461092E2;2.151194016E1
2.127845589E2;2.151195372E1
2.129251831E2;2.151192057E1
2.130784486E2;2.151191408E1
2.131956994E2;2.151190446E1
2.133266303E2;2.068448574E1
2.134770072E2;2.068449912E1
2.136167856E2;2.068450825E1
2.137599056E2;2.068450681E1
2.139014110E2;2.068451271E1
2.140436730E2;1.820236197E1
2.141845828E2;1.489281104E1
2.143315695E2;1.820232902E1
2.144739601E2;1.820238090E1
2.146199581E2;7.115470687E1
2.147626506E2;7.115478469E1
2.149034461E2;7.115472373E1
2.150427948E2;7.115456041E1
2.151833631E2;7.198189403E1
2.153261806E2;7.198182501E1
2.154666643E2;1.737490231E1
2.156130072E2;1.737486804E1
2.157599623E2;1.158320754E1
2.159018116E2;1.737475739E1
2.160458423E2;1.158314045E1
2.161808698E2;1.158311655E1
2.163232204E2;2.151146914E1
2.164564596E2;1.985672213E1
2.166006593E2;1.985674620E1
2.167422700E2;1.985670298E1
2.168859954E2;1.985665152E1
2.170256534E2;1.323776076E1
2.171656547E2;1.323775677E1
2.173056729E2;1.985659899E1
2.174466587E2;1.241034996E1
2.175923882E2;7.777132907E1
2.177388567E2;7.777126915E1
2.178568375E2;7.611666383E1
2.179970571E2;7.611685657E1
2.181392137E2;7.611695131E1
2.182823767E2;7.611701938E1
2.184239432E2;7.611687995E1
2.185637383E2;7.611675158E1
2.187066731E2;7.528931284E1
2.188457449E2;7.528930595E1
2.189852447E2;7.446200911E1
2.191315630E2;7.363463123E1
2.192742855E2;2.399327436E1
2.194255681E2;2.233857024E1
2.195613109E2;2.399326105E1
2.197020076E2;2.068381397E1
2.198436040E2;2.151114740E1
2.199871244E2;2.151114497E1
2.201328492E2;2.151115308E1
2.202784921E2;2.151114509E1
2.204205369E2;2.151118646E1
2.205693073E2;2.151118530E1
2.206872675E2;2.233853810E1
2.208127695E2;1.985645873E1
2.209565809E2;2.151118663E1
2.211022311E2;2.151119347E1
2.212417315E2;2.151119150E1
2.213840777E2;2.068384879E1
2.215240124E2;2.068383809E1
2.216629711E2;2.068385469E1
2.218043865E2;2.068391409E1
2.219150842E2;2.316605580E1
2.220588038E2;2.316605567E1
2.221994307E2;2.399342670E1
2.223404018E2;2.316604706E1
2.224827370E2;2.399341390E1
2.226221059E2;2.399342838E1
2.227634167E2;2.399342928E1
2.229055035E2;2.399345953E1
2.230466794E2;2.399349431E1
2.231883678E2;1.902933363E1
2.233341894E2;2.316613418E1
2.234797105E2;2.316618610E1
2.236239931E2;2.316620520E1
2.237409199E2;2.316620495E1
2.238750505E2;2.233888490E1
2.240199140E2;2.233889116E1
2.241622407E2;2.068411881E1
2.243014548E2;1.985675138E1
2.244216074E2;1.985673854E1
2.245654838E2;1.985677652E1
2.247068308E2;1.985683269E1
2.248456139E2;2.068425020E1
2.249851579E2;2.068432899E1
2.251237879E2;2.068446406E1
2.252822915E2;2.068460014E1
2.253991069E2;2.068473231E1
2.255415717E2;1.654789347E1
2.256614680E2;2.151234357E1
2.257891196E2;2.316725020E1
2.259323885E2;1.985776853E1
2.260777247E2;2.234010985E1
2.262219128E2;2.564988055E1
2.263621984E2;2.234031412E1
2.265040902E2;2.482266005E1
2.266459062E2;2.482278150E1
2.267852260E2;2.482292661E1
2.269250051E2;2.482304606E1
2.270662837E2;2.482317058E1
2.272060384E2;2.482324522E1
2.273446434E2;2.565081817E1
2.274855900E2;2.399603696E1
2.276261452E2;2.399610239E1
2.277662082E2;2.399612140E1
2.279063239E2;1.985890991E1
2.280455281E2;1.985898739E1
2.281894340E2;2.399642875E1
2.283380593E2;2.399657434E1
2.284878567E2;2.565168895E1
2.286054564E2;2.565178059E1
2.287457227E2;2.399694623E1
2.288868876E2;2.399708304E1
2.290264533E2;2.399726084E1
2.291650917E2;2.399736507E1
2.293055690E2;2.399755361E1
2.294462398E2;2.151520110E1
2.295857312E2;2.151535751E1
2.297257463E2;2.151548006E1
2.298650460E2;2.151558035E1
2.300057544E2;2.151569200E1
2.301597679E2;2.151581375E1
2.302821536E2;2.151592343E1
2.304223644E2;2.234358827E1
2.305626711E2;2.151618397E1
2.307024023E2;2.151630242E1
2.308436049E2;1.489600587E1
2.309840758E2;1.489610044E1
2.311255082E2;2.234427673E1
2.312659457E2;2.234442508E1
2.313995282E2;2.234449842E1
2.315151897E2;2.151692522E1
2.316342461E2;8.027504074E1
2.317836296E2;2.234470096E1
2.319256111E2;2.234477538E1
2.320524443E2;2.068970853E1
2.321943724E2;2.068978858E1
2.323403386E2;1.986228867E1
2.324832390E2;1.986241188E1
2.326260250E2;2.151774008E1
2.327651712E2;2.151787507E1
2.329048157E2;1.986280507E1
2.330649803E2;2.234582587E1
2.332018041E2;1.001427108E2
2.333420350E2;2.069070641E1
2.334926336E2;1.009708318E2
2.336394644E2;1.009709139E2
2.337798611E2;1.009710092E2
2.339224219E2;1.009710396E2
2.340649970E2;2.234606023E1
2.342048591E2;2.234606734E1
2.343449243E2;2.234607493E1
2.344875131E2;2.234607974E1
2.346293166E2;2.234607204E1
2.347774211E2;7.862470808E1
2.349203739E2;2.234590523E1
2.350618148E2;2.069059545E1
2.352022031E2;2.069050479E1
2.353456239E2;2.069045640E1
2.354861804E2;2.069037801E1
2.356248656E2;2.069028200E1
2.357647340E2;2.069020562E1
2.359062683E2;2.069013291E1
2.360462610E2;2.069004371E1
2.362017441E2;2.068998428E1
2.363204061E2;2.068990801E1
2.364598767E2;2.068981523E1
2.366020422E2;2.317260817E1
2.367452916E2;2.317262928E1
2.368839575E2;2.400031903E1
2.370237120E2;2.400030984E1
2.371667411E2;2.400029962E1
2.373067046E2;2.400030286E1
2.374471703E2;2.482789522E1
2.375865513E2;2.482786512E1
2.377129464E2;2.400026806E1
2.378316469E2;1.820709716E1
2.379782214E2;1.820710933E1
2.380942009E2;7.944912471E1
2.382398960E2;2.151745423E1
2.383830771E2;2.151746768E1
2.385227492E2;2.151743811E1
2.386626461E2;7.613859228E1
2.388044928E2;7.613868584E1
2.389452579E2;7.613867598E1
2.390855542E2;2.234506127E1
2.392256071E2;2.234499588E1
2.393649621E2;2.234500949E1
2.395049209E2;2.234500936E1
2.396454211E2;2.234494891E1
2.397850474E2;2.234489304E1
2.399260676E2;2.151726208E1
2.400648306E2;2.399999502E1
2.402063074E2;2.399996760E1
2.403474253E2;2.399993617E1
2.404928056E2;2.399988081E1
2.406409712E2;8.110279112E1
2.408043079E2;7.944745443E1
2.409221429E2;8.027487635E1
2.410637389E2;2.482724495E1
2.412057350E2;2.068931092E1
2.413487921E2;2.068927089E1
2.414783219E2;2.068929040E1
2.416205233E2;2.068929486E1
2.417618483E2;2.068929252E1
2.419038830E2;2.068929375E1
2.420517918E2;2.068927847E1
2.421951008E2;2.068921113E1
2.423394998E2;2.068915571E1
2.424813851E2;2.068913185E1
2.426234915E2;2.151667069E1
2.427623308E2;2.317180420E1
2.429045114E2;2.648210789E1
2.430461598E2;2.648216398E1
2.431895326E2;2.151681610E1
2.433299593E2;2.151690480E1
2.434797344E2;2.151698111E1
2.436246337E2;2.151711226E1
2.437639219E2;2.068961854E1
2.439201225E2;2.068970228E1
2.440366445E2;2.068978758E1
2.441745864E2;2.068985381E1
2.443167451E2;2.068990801E1
