"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2.983181354E1;-1.346680546E1;9.736800194E0;3.567207098E0;1.699662007E1
2.983416968E1;7.893343925E0;6.416184902E0;6.294085503E0;1.196193209E1
2.983652578E1;1.071837997E1;9.887627602E0;1.515464497E1;2.103121758E1
2.983888291E1;9.176580429E0;3.813799381E0;9.743982315E0;1.391761062E1
2.984123963E1;2.356750870E1;-5.932576656E0;-8.578056335E0;2.577219398E1
2.984359609E1;1.192261219E0;2.248777008E1;2.414688110E1;3.301807319E1
2.984595239E1;-1.062501049E1;-8.254852295E0;1.079499149E1;1.725008045E1
2.984830932E1;-4.005327225E0;-1.484341264E0;6.054676056E0;7.409791988E0
2.985066614E1;-2.782182121E1;2.388592339E1;1.944487000E1;4.150534954E1
2.985302317E1;-2.116143990E1;-1.233679104E1;-6.452096462E0;2.533046585E1
2.985538005E1;3.232033253E-1;1.725905800E1;1.110861874E1;2.052756570E1
2.985773744E1;7.445647240E0;2.203767967E1;1.791743469E1;2.936207510E1
2.986009473E1;2.803010941E1;-9.890022278E0;-1.127141666E1;3.178906113E1
2.986245140E1;1.765168953E1;1.603806686E1;4.141790867E-1;2.385316072E1
2.986480828E1;-9.384866953E-1;2.191318703E1;1.193697643E1;2.497118198E1
2.986716494E1;1.254507732E1;2.463527679E0;-5.628526211E0;1.396883105E1
2.986952197E1;-9.808622360E0;7.955590248E0;-5.314899087E-1;1.264052888E1
2.987187911E1;-3.045532990E1;1.357454014E1;1.182924175E1;3.537974307E1
2.987423562E1;-1.218596339E0;-1.384028530E1;-1.651449394E1;2.158163535E1
2.987659171E1;-1.023477268E1;2.495608521E1;1.775942421E1;3.229479693E1
2.987894911E1;-1.315078449E1;-1.446035624E0;9.485419273E0;1.627904575E1
2.988130562E1;2.279900360E1;-4.646945953E0;-4.053209305E0;2.361815356E1
2.988366208E1;9.109545708E0;2.106328201E1;1.528153229E1;2.757119695E1
2.988601744E1;-4.153761387E0;-8.661849022E0;9.791864157E-1;9.656094872E0
2.988837338E1;8.441592216E0;1.072795677E1;1.195134163E1;1.814343138E1
2.989072968E1;2.216935396E0;9.092786789E0;1.577711105E1;1.834423090E1
2.989308656E1;-2.441980839E0;-7.998683929E0;8.408075333E0;1.185908706E1
2.989544286E1;-1.516182804E1;1.233918476E1;2.012958336E1;2.805951953E1
2.989779932E1;-1.441486835E1;9.047299385E0;1.373733902E1;2.187136345E1
2.990015624E1;9.296285629E0;4.187278748E0;2.298334837E0;1.045163015E1
2.990251260E1;4.311771870E0;1.297601509E1;1.429995251E1;1.978527195E1
2.990486880E1;6.914157391E0;3.382861614E0;6.583771706E0;1.012893751E1
2.990722567E1;2.552348709E1;-3.603118658E0;-1.481228924E1;2.972935872E1
2.990958218E1;-2.425222158E0;2.484835052E1;1.653364563E1;2.994467672E1
2.991193848E1;-1.052924633E1;-4.567940712E0;3.945474863E0;1.213663390E1
2.991429515E1;2.317487717E0;-1.996678352E0;-5.259835243E0;6.084680809E0
2.991665156E1;-2.700543404E1;2.307192993E1;1.565261745E1;3.881509824E1
2.991900739E1;-2.411336327E1;-1.137675762E1;-1.850638390E0;2.672657412E1
2.992136390E1;-1.563346505E0;1.278688145E1;1.449626827E1;1.939304471E1
2.992372015E1;6.732205868E0;1.493917656E1;2.129071999E1;2.686626788E1
2.992607692E1;2.585866165E1;-9.325015068E0;4.939025879E0;2.792884289E1
2.992843416E1;1.732609367E1;9.971421242E0;1.816642189E1;2.701187975E1
2.993079067E1;1.623198986E0;1.299277401E1;2.179826927E1;2.542855668E1
2.993314687E1;1.164729023E1;-1.460400224E-1;8.326675415E0;1.431831767E1
2.993550302E1;-9.813410759E0;7.076955795E0;1.578668785E1;1.988984282E1
2.993785926E1;-2.054136848E1;4.113061905E0;1.770914841E1;2.743135131E1
2.994021536E1;2.209753275E0;-3.528901577E0;-1.946402311E0;4.596154679E0
2.994257166E1;-1.243016052E1;1.835555458E1;1.430234623E1;2.638166754E1
2.994492796E1;-1.097933674E1;-4.611034393E0;-1.489129424E0;1.200104078E1
2.994728447E1;1.439092827E1;1.079499149E1;-1.982313752E0;1.809862496E1
2.994964020E1;1.467582583E0;1.467343140E1;2.157083035E0;1.490356987E1
2.995199666E1;8.858165145E-2;-5.319687366E0;-1.108946514E1;1.229972185E1
2.995435343E1;6.385061264E0;2.156604195E1;8.113600731E0;2.391011688E1
2.995671041E1;7.917284489E0;5.662043571E0;4.512876034E0;1.072884808E1
2.995906666E1;7.048226833E0;-4.352471828E0;1.388577342E0;8.399384474E0
2.996142249E1;-1.605003738E1;1.749607468E1;2.295940781E1;3.302802955E1
2.996377895E1;-1.212850475E1;7.821520805E0;1.577711105E1;2.138209645E1
2.996613531E1;4.201643467E0;5.099430680E-1;5.444180489E0;6.895864772E0
2.996849218E1;-7.697027683E0;1.551376057E1;1.977046776E1;2.628292977E1
2.997084927E1;1.043827057E1;-6.294085503E0;2.705331564E0;1.248566473E1
2.997320567E1;2.332331085E1;6.363514423E0;5.267017335E-2;2.417589541E1
2.997556203E1;-5.760201454E0;1.622959518E1;1.482425976E1;2.272307985E1
2.997791791E1;-3.823375702E0;-9.480630875E0;-4.630187035E0;1.122226339E1
2.998027385E1;4.429082870E-1;1.154673862E1;2.154688910E-2;1.155525010E1
2.998262989E1;-2.576529121E1;1.258817101E1;8.685790062E0;2.996256380E1
2.998498697E1;-1.235354996E1;-6.902186871E0;-4.474570751E0;1.484156877E1
2.998734369E1;1.426882863E0;1.842259026E1;1.231524372E1;2.220569869E1
2.998970031E1;7.828702927E0;7.304395199E0;1.273421192E1;1.663739559E1
2.999205661E1;1.952148247E1;-5.896665096E0;2.892071247E0;2.059667481E1
2.999441255E1;5.566279888E0;1.408927155E1;1.704358864E1;2.280295942E1
2.999676874E1;4.927055359E0;9.995362282E0;1.299277401E1;1.711710601E1
2.999912525E1;9.483025551E0;-9.241221547E-1;5.652467251E0;1.107845483E1
3.000148161E1;-1.235115528E1;1.198964691E1;1.932037735E1;2.587623718E1
3.000383749E1;-7.345095158E0;-7.886161327E0;2.748425484E0;1.112186162E1
3.000619421E1;-2.161871195E0;7.493529320E0;7.665904522E0;1.093584751E1
3.000855005E1;-2.169771767E1;1.114453030E1;1.896844482E1;3.089973150E1
3.001090666E1;-1.654322267E0;-1.210935211E1;-8.020231128E-1;1.224811952E1
3.001326275E1;1.097694302E1;2.138887787E1;1.579147530E1;2.876365878E1
3.001561900E1;-2.961500168E0;2.061319113E0;5.185617924E0;6.317448297E0
3.001797546E1;6.983586311E0;-9.552454352E-1;-1.460400224E-1;7.050127609E0
3.002033119E1;4.790591717E0;2.353638458E1;2.238003540E1;3.282951649E1
3.002268770E1;8.882106781E0;-3.823375702E0;6.370697021E0;1.157997423E1
3.002504442E1;8.355404854E0;-1.125226378E0;3.804223061E0;9.249380399E0
3.002740067E1;-1.784082413E1;1.923897743E1;2.331612778E1;3.510092695E1
3.002975697E1;-6.646018028E0;3.878440142E0;1.219553947E1;1.442023012E1
3.003211411E1;4.429082870E-1;3.074022770E0;6.650806427E0;7.340232276E0
3.003447078E1;-1.459921455E1;1.286349297E1;1.239664364E1;2.307126547E1
3.003682734E1;1.299756241E1;-8.149512291E0;-8.850983620E0;1.771132661E1
3.003918270E1;1.574119949E1;1.865721130E1;1.411560631E1;2.819800058E1
3.004153942E1;-5.901453495E0;3.440320015E0;8.827042580E0;1.116152480E1
3.004389562E1;7.009921074E0;-2.995017529E0;-7.867008686E0;1.095440318E1
3.004625114E1;-1.525040984E0;2.038814545E1;4.723556995E0;2.098366544E1
3.004860802E1;-1.652646446E1;-3.804223061E0;1.596863866E0;1.703367591E1
3.005096385E1;-6.243809700E0;4.493723392E0;7.424100399E0;1.069092962E1
3.005332015E1;-6.353938103E0;1.839146614E1;1.516901016E1;2.467219945E1
3.005567635E1;5.578250408E0;-7.029074192E0;-2.633508667E-2;8.973597670E0
3.005803223E1;4.709192276E0;9.260374069E0;1.335667706E1;1.692134279E1
3.006038854E1;-3.334979534E0;1.644985199E1;2.117341042E1;2.701912337E1
3.006274494E1;1.431192303E1;3.423561335E0;3.150634050E0;1.504919958E1
3.006510135E1;3.674941540E0;1.217159843E1;6.598136425E0;1.432439905E1
3.006745708E1;-5.032395840E0;8.997023582E0;8.709731102E0;1.349558658E1
3.006981322E1;1.578189945E1;-6.239021301E0;-9.516542435E0;1.945657516E1
3.007216911E1;-7.840673447E0;2.471428108E1;1.652167511E1;3.074471659E1
3.007452541E1;-2.073529053E1;-4.283042908E0;-1.201837540E0;2.120710125E1
3.007688161E1;5.027607456E-2;1.891337991E0;-1.159940910E1;1.175270091E1
3.007923791E1;-1.313402557E1;2.230821228E1;7.898131847E0;2.706546600E1
3.008159390E1;-8.578056335E0;-7.294818878E0;-3.964627504E0;1.193799415E1
3.008394984E1;9.313044548E0;1.344286442E1;7.495923519E0;1.798978243E1
3.008630583E1;8.539750099E0;1.388098431E1;1.246607208E1;2.051857720E1
3.008866176E1;2.081668854E1;-8.951535225E0;-3.830558062E-1;2.266299266E1
3.009101765E1;6.794452190E0;1.024913692E1;1.716329384E1;2.111369327E1
3.009337390E1;-9.147851944E0;8.252458572E0;2.135536194E1;2.465436576E1
3.009573130E1;2.832218885E0;1.067768097E0;1.292334557E1;1.327307248E1
3.009808807E1;-1.291855717E1;5.513609409E0;1.847525978E1;2.320827938E1
3.010044432E1;-1.344765282E1;-3.176969051E0;1.395999050E1;1.964214432E1
3.010280057E1;1.103918934E1;-1.620804906E0;4.594275475E0;1.206640282E1
3.010515645E1;-7.732939243E0;1.676826859E1;2.389550018E1;3.019880974E1
3.010751291E1;-5.267017365E0;-9.320226669E0;2.003860712E0;1.089144411E1
3.010986947E1;1.512831020E1;1.304544449E1;6.334785461E0;2.095659558E1
3.011222546E1;-3.318220854E0;1.188191223E1;9.439931870E0;1.553392229E1
3.011458150E1;-1.757268548E0;-4.907902718E0;-2.109200954E0;5.623542522E0
3.011693843E1;4.268678188E0;1.928207207E1;1.259295940E1;2.342226597E1
3.011929473E1;2.171447515E0;1.570528746E0;4.759468555E0;5.462077058E0
3.012165083E1;2.590415001E0;-1.082132697E0;3.461866856E0;4.457104798E0
3.012400760E1;-1.571965218E1;1.400308418E1;1.871227646E1;2.816634732E1
3.012636400E1;-6.006793976E0;7.481558800E0;1.345722961E1;1.652732056E1
3.012872067E1;7.871796608E0;4.905508518E0;1.053164101E1;1.403369723E1
3.013107760E1;-4.182490349E0;1.232242680E1;1.994284248E1;2.381286194E1
3.013343426E1;1.443641567E1;-7.007527351E0;8.618755639E-2;1.604752209E1
3.013579104E1;1.775224304E1;1.232721424E1;1.083090305E1;2.417459007E1
3.013814682E1;-1.021322536E1;9.545271873E0;1.712498856E1;2.210627559E1
3.014050234E1;-1.726145267E0;-9.085604668E0;-3.421167135E0;9.860637618E0
3.014285822E1;-3.181757212E0;2.118059158E1;6.550254345E0;2.239747465E1
3.014521494E1;-2.210231972E1;3.844922543E0;1.637563586E0;2.249394542E1
3.014757093E1;-6.102557659E0;-1.616016626E0;-3.148239851E0;7.054369843E0
3.014992760E1;2.657449543E-1;1.968428040E1;1.006000328E1;2.210758198E1
3.015228421E1;8.209364891E0;3.021352768E0;1.180290699E0;8.826966104E0
3.015464083E1;1.574838161E1;3.413984776E0;7.110473514E-1;1.612986063E1
3.015699791E1;2.923194647E0;1.607876778E1;1.318669605E1;2.099906648E1
3.015935442E1;8.460744858E0;1.070401573E1;8.829436302E0;1.625174150E1
3.016171088E1;1.857820630E0;4.745103836E0;4.084332466E0;6.530641592E0
3.016406781E1;-1.276772881E1;1.194176483E1;1.359129906E1;2.214371369E1
3.016642416E1;5.027607441E0;-7.993896008E0;-4.982119560E0;1.067711222E1
3.016878072E1;-5.525579929E0;2.029238129E1;1.782167053E1;2.756673199E1
3.017113760E1;-1.546109009E1;-4.421900272E0;2.793913364E0;1.632190126E1
3.017349380E1;3.308644533E0;2.626326323E0;-2.049348593E0;4.695162218E0
3.017584979E1;-5.573462009E0;1.908096695E1;7.124837875E0;2.111658337E1
3.017820666E1;-5.903847694E0;-5.875118256E0;-5.188012123E0;9.812639905E0
3.018056328E1;4.934237480E0;1.262887096E1;6.126498699E0;1.487847666E1
3.018292015E1;6.200716019E0;1.229130363E1;8.858165741E0;1.637046500E1
3.018527702E1;1.669644547E1;-8.999417305E0;-3.653394699E0;1.931600621E1
3.018763390E1;-1.580105126E-1;1.149885654E1;1.693346024E1;2.046926341E1
3.018999031E1;-1.082372093E1;9.875657082E0;2.175996399E1;2.623313878E1
3.019234677E1;5.453756809E0;8.331463933E-1;1.307417393E1;1.419054686E1
3.019470348E1;-8.563691139E0;6.725023270E0;1.802516937E1;2.105871494E1
3.019706015E1;-7.934043407E0;-1.314360261E0;1.475722504E1;1.680631662E1
3.019941687E1;1.557361221E1;-5.410663486E-1;7.143990993E0;1.714254233E1
3.020177390E1;-3.641424179E0;1.498466396E1;2.338316345E1;2.801022058E1
3.020413046E1;-5.049154282E0;-9.111940384E0;1.201837540E0;1.048645936E1
3.020648739E1;1.060106945E1;1.328964233E1;5.647678852E0;1.791350170E1
3.020884374E1;-9.456689835E0;8.604391098E0;7.962772369E0;1.506221340E1
3.021120062E1;-9.791864395E0;-4.421900272E0;-1.000733256E0;1.079051794E1
3.021355729E1;-2.432404280E0;1.967709732E1;1.253071308E1;2.345471210E1
3.021591453E1;3.957445383E0;1.891337991E0;4.017297745E0;5.947874791E0
3.021827130E1;1.002888012E1;-4.309377670E-1;3.928716183E0;1.077956190E1
3.022062770E1;-5.286170006E0;1.535096169E1;1.772351265E1;2.403577581E1
3.022298432E1;1.486735344E0;8.906047821E0;1.096257877E1;1.420233091E1
3.022534078E1;7.292424679E0;3.519325256E0;6.358726501E0;1.029555781E1
3.022769796E1;-8.908441544E0;1.144618607E1;1.747213364E1;2.270794927E1
3.023005453E1;7.062591553E0;-6.308450222E0;2.025407553E0;9.683956805E0
3.023241114E1;9.631459236E0;1.537969017E1;1.504691124E1;2.357348966E1
3.023476781E1;-1.341892338E1;3.971809864E0;1.204471111E1;1.846396068E1
3.023712515E1;-2.643085003E0;-5.132947922E0;-8.115994930E-1;5.830244115E0
3.023948202E1;-3.605512857E0;1.931558990E1;9.351349831E0;2.176096229E1
3.024183968E1;-1.518576908E1;-1.881761670E0;2.298334837E-1;1.530364117E1
3.024419624E1;-5.817660093E-1;7.299607277E0;5.427422047E0;9.114802694E0
3.024655234E1;7.024285793E0;1.466146088E1;8.985053062E0;1.857498868E1
3.024890958E1;1.431431675E1;-8.355404735E-1;2.446768999E0;1.454594344E1
3.025126671E1;8.817465782E0;6.394638062E0;8.475110054E0;1.380096334E1
3.025362390E1;-2.786731005E0;1.329682446E1;1.527195644E1;2.044025596E1
3.025598067E1;4.687645435E0;7.333124638E0;7.756880283E0;1.165838447E1
3.025833744E1;-4.860020638E0;7.706604004E0;8.235699654E0;1.228162427E1
3.026069452E1;-8.592420578E0;5.372357845E0;7.629992962E0;1.268497981E1
3.026305150E1;8.867741585E0;-3.205698252E0;-6.760934830E0;1.160274027E1
3.026540796E1;-9.667370796E0;2.297616577E1;1.789109993E1;3.068311764E1
3.026776489E1;-1.258338356E1;-8.034595490E0;-3.722823620E0;1.538686720E1
3.027012119E1;4.563152313E0;1.154913235E1;-2.511409521E0;1.266933285E1
3.027247765E1;-8.980264664E0;1.740270424E1;3.366102934E0;1.987032756E1
3.027483442E1;-2.635902882E0;-6.653200626E0;-1.302629185E1;1.486261558E1
3.027719135E1;6.332391262E0;2.237524796E1;7.536623001E0;2.444486830E1
3.027954791E1;9.641036034E0;4.555970192E0;3.789858341E0;1.131677809E1
3.028190426E1;1.402463055E1;-5.681196213E0;-4.673280716E0;1.583684959E1
3.028426072E1;-8.111207008E0;1.746255684E1;1.603567314E1;2.505744168E1
3.028661718E1;-4.869596958E0;3.078810930E0;1.150125027E1;1.286354574E1
3.028897406E1;5.937365055E0;2.506621361E0;1.357932854E1;1.503108838E1
3.029133114E1;-1.362481594E1;7.596475601E0;2.388831711E1;2.853057562E1
3.029368843E1;2.042166233E0;-9.597942352E0;9.442325592E0;1.361794599E1
3.029604499E1;1.211892796E1;8.616361618E0;2.110398102E1;2.581643115E1
3.029840187E1;-1.170714283E1;3.265550852E0;2.369439507E1;2.662978357E1
3.030075869E1;6.248598099E-1;-8.645091057E0;7.685057163E0;1.158396101E1
3.030311572E1;6.107346058E0;1.968188667E1;1.829330826E1;2.755578825E1
3.030547249E1;-1.169756699E1;-2.360581398E0;3.911957502E0;1.255821761E1
3.030782989E1;-2.011043072E0;4.725951195E0;5.549520969E0;7.561487415E0
3.031018650E1;2.858553886E0;1.533180904E1;1.235594368E1;1.989736272E1
3.031254302E1;7.574928761E0;-8.187817931E-1;1.393365502E0;7.745412628E0
3.031489952E1;3.926321983E0;9.325015068E0;5.317293644E0;1.143002721E1
3.031725588E1;-4.359653950E0;1.255944252E1;1.055079365E1;1.697249026E1
3.031961223E1;5.499244690E0;7.689845085E0;5.702743530E0;1.104068356E1
3.032196947E1;-5.128159523E0;9.502178192E0;8.290763855E0;1.361345569E1
3.032432557E1;-6.741782188E0;5.152100563E0;8.760007858E0;1.219563467E1
3.032668202E1;1.344047070E1;-6.054676056E0;-1.436459303E0;1.481110293E1
3.032903864E1;-5.891877174E0;2.261944580E1;2.688333511E1;3.562397019E1
3.033139536E1;-1.109425354E1;-7.292424679E0;8.183030128E0;1.559563726E1
3.033375239E1;7.457617760E0;5.635708332E0;6.483219624E0;1.137582559E1
3.033610843E1;-8.168664932E0;1.209498692E1;1.171911335E1;1.871772991E1
3.033846421E1;-9.341773033E0;-4.431477070E0;5.252652645E0;1.159728728E1
3.034082067E1;4.074756145E0;1.518576908E1;1.793180084E1;2.384870440E1
3.034317781E1;1.025153065E1;3.686912060E0;8.623543739E0;1.389434085E1
3.034553463E1;1.282039928E1;-2.722090244E0;1.917673111E0;1.324574963E1
3.034789109E1;-2.489862680E0;1.653604126E1;1.722554016E1;2.400748447E1
3.035024729E1;1.501099944E0;5.274199486E0;4.546393394E0;7.123213752E0
3.035260291E1;1.259295940E0;8.882106781E0;2.947135687E0;9.442629713E0
3.035495994E1;-1.582978153E1;1.342850018E1;8.527779579E0;2.244169389E1
3.035731661E1;4.177702427E0;-6.978797913E0;-1.388098431E1;1.608845994E1
3.035967364E1;7.187084675E0;1.705795479E1;2.154688835E0;1.863520034E1
3.036202994E1;-1.420658207E1;1.201119328E1;9.246009827E0;2.077461036E1
3.036438744E1;2.578444481E0;-5.863147736E0;-1.125226402E1;1.294752188E1
3.036674447E1;1.572922945E0;2.263381004E1;6.559830904E-1;2.269788002E1
3.036910067E1;-1.502057552E1;2.497045040E0;-2.425222158E0;1.541864538E1
3.037145760E1;-2.011042982E-1;5.173647404E0;-6.871063709E-1;5.222947976E0
3.037381421E1;3.476231337E0;1.501339340E1;9.413596153E0;1.805829334E1
3.037617093E1;8.417651176E0;-3.035717249E0;2.336640358E0;9.248368435E0
3.037852781E1;3.789858341E0;8.372163773E0;1.211174583E1;1.520363574E1
3.038088458E1;-4.919873238E0;9.413596153E0;1.710104752E1;2.013123869E1
3.038324208E1;6.681929588E0;4.390777111E0;1.207822800E1;1.448484374E1
3.038559937E1;-1.453217983E0;7.024285793E0;1.571007633E1;1.727017463E1
3.038795692E1;-3.627059698E0;1.103679538E0;1.262168884E1;1.317879736E1
3.039031390E1;1.529589748E1;-4.848050117E0;3.002199888E0;1.632425416E1
3.039267140E1;-5.549520969E0;1.932037735E1;2.661998367E1;3.335712360E1
3.039502833E1;-1.253310680E1;-1.180769539E1;3.639030218E0;1.759951640E1
3.039738557E1;2.209753275E0;8.949141502E0;3.629453659E0;9.906718782E0
3.039974203E1;-1.483383656E1;1.016773796E1;7.201449394E0;1.937231209E1
3.040209900E1;-1.169756699E1;-4.644551754E0;5.506427214E-2;1.258602266E1
3.040445567E1;4.184884548E0;1.774266624E1;1.512831020E1;2.368926410E1
3.040681239E1;1.174066067E1;3.619877338E0;7.802368164E0;1.455416002E1
3.040916822E1;1.463512611E1;-2.882494926E0;3.725217819E0;1.537442491E1
3.041152515E1;-2.106806934E-1;1.750086212E1;2.150618935E1;2.772797760E1
3.041388192E1;4.986907959E0;5.207164764E0;1.216920376E1;1.414472820E1
3.041623817E1;3.943080664E0;3.313432693E0;1.007915592E1;1.131883852E1
3.041859463E1;-1.544911957E1;1.251874256E1;2.105131149E1;2.895776107E1
3.042095078E1;2.238482475E0;-9.382472992E0;2.999805689E0;1.010150669E1
3.042330708E1;2.161871195E0;1.501578712E1;2.068501282E1;2.565184799E1
3.042566348E1;-1.705077171E1;2.501833200E0;1.539166069E1;2.310608587E1
3.042801984E1;2.307911158E0;-2.609567642E0;3.203304291E0;4.732595014E0
3.043037650E1;5.326869965E0;1.589442158E1;9.550060272E0;1.929279223E1
3.043273317E1;-9.092786789E0;-3.212880611E0;8.882106543E-1;9.684538790E0
3.043508994E1;6.966827512E-1;1.448429775E1;1.481707764E1;2.073224633E1
3.043744671E1;1.054121685E1;6.684323788E0;9.190945625E0;1.550067478E1
3.043980380E1;1.203034687E1;-5.592614651E0;1.062979817E0;1.330926409E1
3.044216062E1;-3.940686703E0;1.522646809E1;1.737636948E1;2.343741791E1
3.044451744E1;-5.961306095E0;4.455417633E0;1.055797577E1;1.291738244E1
3.044687400E1;3.919139624E0;4.548787594E0;4.417112350E0;7.453992587E0
3.044923119E1;-1.332076550E1;1.253789520E1;1.253550148E1;2.217612245E1
3.045158749E1;-2.678996563E0;-3.294280052E0;5.362781286E-1;4.279824515E0
3.045394442E1;1.706992531E1;7.728150845E0;3.275127172E0;1.902191167E1
3.045630161E1;-5.444180489E0;1.666292763E1;1.803474617E1;2.515043395E1
3.045865786E1;-3.232033253E0;-5.393904686E0;-3.770705700E0;7.332016652E0
3.046101489E1;5.630920410E0;2.095554733E1;2.884889126E0;2.188983358E1
3.046337150E1;-1.279406357E1;4.421900272E0;-1.630381227E0;1.363449330E1
3.046572848E1;-7.864614487E0;6.409002304E0;7.732939124E-1;1.017474594E1
3.046808484E1;9.097575545E-1;1.970103836E1;8.096841812E0;2.131941412E1
3.047044124E1;9.942691803E0;-1.225778580E0;-5.405875206E0;1.138345906E1
3.047279786E1;3.768311501E0;9.092786789E0;3.672547579E0;1.050554848E1
3.047515468E1;-7.218207836E0;1.676587296E1;1.158025551E1;2.161710753E1
3.047751135E1;9.681735039E0;3.212880611E0;-2.968682528E0;1.062410802E1
3.047986781E1;1.402941942E0;8.925200462E0;5.427422047E0;1.053965652E1
3.048222400E1;-7.586899281E0;5.465727329E0;1.149406815E1;1.481717984E1
3.048458093E1;1.422573471E1;-7.740121365E0;1.915279031E-1;1.619622455E1
3.048693749E1;-2.106806993E0;1.951908684E1;2.507100296E1;3.184318728E1
3.048929426E1;-1.538687325E1;-9.090393066E0;9.569212914E0;2.027217182E1
3.049165098E1;3.349344254E0;4.014903545E0;1.091709042E1;1.210456197E1
3.049400786E1;-8.764795303E0;1.098651981E1;1.609073830E1;2.136438890E1
3.049636473E1;-1.253789520E1;-6.914157391E0;4.354865551E0;1.496560198E1
3.049872161E1;2.614355803E0;1.736679268E1;1.988059616E1;2.652693816E1
3.050107900E1;1.258817101E1;3.459472656E0;9.095181465E0;1.591076133E1
3.050343567E1;1.490326500E1;-1.412518263E0;2.073289633E0;1.511294298E1
3.050579208E1;-2.003860712E0;1.942571831E1;1.609552574E1;2.530691483E1
3.050814880E1;2.367763758E0;5.463333607E0;1.754874468E0;6.207568260E0
3.051050572E1;4.500905514E0;6.552648544E0;2.820248365E0;8.434995805E0
3.051286182E1;-1.360087490E1;1.277730560E1;1.119480610E1;2.176159507E1
3.051521812E1;3.931110144E0;-8.302734375E0;-6.701082706E0;1.137073148E1
3.051757468E1;4.658916473E0;1.834837341E1;1.625592995E1;2.495242610E1
3.051993192E1;-1.603327942E1;-8.786342740E-1;1.115889454E1;1.955400149E1
3.052228864E1;-2.154688835E0;-2.743637323E0;5.056336403E0;6.143025928E0
3.052464557E1;-3.186545372E0;1.842737770E1;1.532462597E1;2.417780969E1
3.052700182E1;-1.333513069E1;-8.700155258E0;5.482486486E-1;1.593169761E1
3.052935807E1;-1.469976664E0;1.804192924E1;2.379494858E1;2.989768587E1
3.053171499E1;1.148688602E1;2.880100727E0;1.523604488E1;1.929716545E1
3.053407140E1;1.685924339E1;-5.408268929E0;6.856698990E0;1.898677913E1
3.053642854E1;3.878439963E-1;1.974892044E1;2.643085098E1;3.299636594E1
3.053878562E1;2.846583366E0;2.420433760E0;1.192500591E1;1.249669166E1
3.054114223E1;1.038799477E1;6.842334270E0;1.163292599E1;1.703094068E1
3.054349848E1;-1.190106487E1;1.398393059E1;1.816402817E1;2.582861938E1
3.054585515E1;-7.182296515E-1;-8.925200462E0;-4.362048149E0;9.960046244E0
3.054821208E1;9.595547676E0;1.438374519E1;4.725951195E0;1.792487868E1
3.055056906E1;-1.425925255E1;1.119001770E1;1.020604324E1;2.080158883E1
3.055292635E1;-5.978064537E0;-6.464066505E0;-9.066452026E0;1.263811551E1
3.055528328E1;-1.683051467E0;2.274633217E1;-1.675869226E-1;2.280912920E1
3.055764041E1;-1.558079529E1;-8.810283542E-1;-9.844533920E0;1.845134794E1
3.055999765E1;-4.915084839E0;9.243615150E0;9.169398546E-1;1.050919877E1
3.056235453E1;5.693166733E0;1.855187225E1;1.115410614E1;2.238298897E1
3.056471135E1;1.688797379E1;-4.093908787E0;-8.642696738E-1;1.739858356E1
3.056706781E1;7.867008686E0;1.140069866E1;1.295686245E1;1.896697235E1
3.056942374E1;-3.744370461E0;1.224342155E1;1.636606026E1;2.077906663E1
3.057178067E1;1.071837997E1;3.619877338E0;8.522992134E0;1.416434171E1
3.057413739E1;-4.153761387E0;9.839746475E0;1.629423714E1;1.948272333E1
3.057649447E1;-7.567746162E0;-9.935510159E-1;1.206625748E1;1.427769222E1
3.057885098E1;1.454893875E1;-1.003127337E0;4.139396667E0;1.515956754E1
3.058120702E1;-7.469588280E0;1.729975700E1;2.471188736E1;3.107657829E1
3.058356374E1;-1.197288799E1;-1.182445431E1;1.939219981E-1;1.682870679E1
3.058592062E1;1.838667870E0;1.375409794E1;3.531295776E0;1.431872758E1
3.058827604E1;-1.384267902E1;6.758541107E0;1.098891377E0;1.544361365E1
3.059063197E1;-8.187817574E0;-5.650073290E-1;-1.508282185E0;8.344729178E0
3.059298822E1;6.760934830E0;1.811135674E1;1.090033150E1;2.219343843E1
3.059534468E1;1.264562988E1;2.609567642E-1;3.495384157E-1;1.265315102E1
3.059770140E1;1.057234001E1;3.406802654E0;2.353399038E0;1.135425756E1
3.060005796E1;-3.813799381E0;1.565022373E1;1.613143730E1;2.279688220E1
3.060241447E1;6.418578625E0;5.762595654E0;8.652273178E0;1.221750758E1
3.060477041E1;2.291152477E0;6.997950554E0;1.189867115E1;1.399282197E1
3.060712718E1;-1.137436295E1;5.662043571E0;1.357693386E1;1.859483807E1
3.060948302E1;7.419312000E0;-4.201643467E0;2.195388556E0;8.804528908E0
3.061183963E1;-1.419700623E0;2.085260010E1;2.294264793E1;3.103565006E1
3.061419635E1;-1.305741501E1;-6.655594826E0;6.873457432E0;1.618757073E1
3.061655255E1;1.807544589E0;1.292334557E1;1.100327778E1;1.706904215E1
3.061890859E1;-3.708459139E0;8.640302658E0;3.380467415E0;9.991749554E0
3.062126546E1;-8.027413368E0;1.819515079E-1;-6.464066505E-1;8.055452395E0
3.062362187E1;1.963160992E0;1.868594170E1;1.699091911E1;2.533199065E1
3.062597859E1;1.553051853E1;-3.605512857E0;2.755607605E0;1.617992899E1
