"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
3.491578214E1;4.165731907E0;-9.109545708E0;-8.958717346E0;1.343859226E1
3.491813902E1;-9.097575545E-1;6.624471188E0;2.632311630E1;2.715911871E1
3.492049558E1;-5.875118256E0;1.600215721E1;4.279690933E1;4.606692412E1
3.492285287E1;-6.760934830E0;5.326869965E0;1.246367836E1;1.514691591E1
3.492520975E1;-2.492256880E0;-5.080277443E0;-1.782885361E1;1.870530898E1
3.492756683E1;1.199443460E0;-9.054481506E0;-1.955021095E1;2.157853212E1
3.492992412E1;-2.154688835E-1;6.250991821E0;1.814248085E1;1.919038658E1
3.493228178E1;-2.094836473E0;1.945923424E1;3.671590042E1;4.160657978E1
3.493463881E1;-1.103679538E0;7.675480843E0;3.255974293E0;8.410260595E0
3.493699568E1;3.311038733E0;-4.785803318E0;-2.458739471E1;2.526671466E1
3.493935334E1;5.755413532E0;-3.548054457E0;-1.508282280E1;1.652891463E1
3.494171022E1;3.251186132E0;1.024195480E1;2.047193909E1;2.312072965E1
3.494406735E1;-3.758735061E-1;1.876973534E1;3.572713470E1;4.035929137E1
3.494642422E1;-1.697416067E0;7.524652481E0;4.218401909E0;8.791844569E0
3.494878204E1;1.623198986E0;-2.446768999E0;-2.455866623E1;2.473357112E1
3.495113954E1;3.679729939E0;-4.503299713E0;-1.812332726E1;1.903352599E1
3.495349704E1;3.639030159E-1;8.209364891E0;2.266253853E1;2.410636327E1
3.495585381E1;-3.914351463E0;1.982553291E1;4.242343140E1;4.699065262E1
3.495821074E1;-4.369230270E0;7.668298244E0;8.908441544E0;1.254006786E1
3.496056798E1;2.250452936E-1;-6.710659027E0;-2.655294991E1;2.738873379E1
3.496292532E1;2.489862680E0;-7.311577797E0;-1.884155655E1;2.036327182E1
3.496528225E1;-1.122832298E0;7.467194080E0;2.488665771E1;2.600702736E1
3.496763985E1;-4.946208000E0;1.662462234E1;4.745103836E1;5.052171893E1
3.496999719E1;-4.017297745E0;4.350077629E0;1.722314644E1;1.821259536E1
3.497235386E1;1.781209469E0;-5.915818214E0;-1.245649624E1;1.390445651E1
3.497471084E1;5.336446285E0;-1.080696201E1;-1.061543369E1;1.606099372E1
3.497706818E1;2.954317808E0;1.556164265E0;3.251665115E1;3.268764664E1
3.497942563E1;-4.548787698E-2;1.604046249E1;5.874639511E1;6.089694118E1
3.498178282E1;9.336985648E-2;3.856893063E0;2.819530106E1;2.845802775E1
3.498413943E1;3.337373734E0;-1.015097904E1;-8.092054367E0;1.340379733E1
3.498649646E1;3.713247299E0;-1.050051689E1;-7.816732407E0;1.360699695E1
3.498885350E1;-8.666637540E-1;4.795379639E0;2.795828629E1;2.837979112E1
3.499121027E1;-5.781748772E0;1.689994240E1;5.074292374E1;5.379480441E1
3.499356678E1;-6.344361782E0;6.353938103E0;2.059882545E1;2.247076024E1
3.499592433E1;-1.522646785E0;-5.001272202E0;-1.701246643E1;1.779761756E1
3.499828136E1;2.023013592E0;-9.157427788E0;-2.539660072E1;2.707283502E1
3.500063881E1;-4.740315676E-1;5.839207172E0;1.109664822E1;1.254817309E1
3.500299574E1;-3.363708735E0;2.271520996E1;3.827445602E1;4.463439575E1
3.500535298E1;-2.714908123E0;1.171671963E1;8.472715378E0;1.471187108E1
3.500770959E1;2.549715281E0;-4.500905514E0;-2.829824829E1;2.876716974E1
3.501006678E1;5.676408291E0;-6.713053226E0;-2.587541962E1;2.732808144E1
3.501242386E1;3.224851131E0;7.701815605E0;1.086681461E1;1.370420696E1
3.501478053E1;-4.979725480E-1;2.060600853E1;3.618919754E1;4.164749191E1
3.501713787E1;-1.017491937E0;1.054361153E1;1.260971832E1;1.646839488E1
3.501949522E1;2.640691042E0;-2.916012287E0;-1.890380478E1;1.930881177E1
3.502185183E1;4.721162796E0;-9.463872910E0;-2.029477501E1;2.288519524E1
3.502420886E1;1.575317025E0;3.342161894E0;2.023492241E1;2.056948601E1
3.502656563E1;-3.368496895E0;2.003381920E1;5.017073441E1;5.412765720E1
3.502892287E1;-5.046760082E0;7.701815605E0;1.971300888E1;2.175753824E1
3.503127985E1;-2.099624634E0;-8.087265968E0;-1.983032036E1;2.151868723E1
3.503363667E1;-2.537744641E-1;-9.712859154E0;-1.871227646E1;2.108443323E1
3.503599376E1;-2.537744761E0;5.075489521E0;2.091963577E1;2.167560618E1
3.503835037E1;-5.602190971E0;1.875776482E1;4.836797714E1;5.217949307E1
3.504070688E1;-4.955784321E0;7.050621033E0;1.847525978E1;2.038642389E1
3.504306355E1;6.464066505E-1;-3.574389458E0;-1.701246643E1;1.739592238E1
3.504542100E1;5.214347363E0;-9.564424515E0;-2.107046318E1;2.371986622E1
3.504777725E1;3.272732973E0;1.467582583E0;1.851596069E1;1.886015324E1
3.505013386E1;-4.357259870E-1;1.874579430E1;5.216262436E1;5.543044327E1
3.505249074E1;-8.211758733E-1;9.418384552E0;2.899493027E1;3.049731592E1
3.505484751E1;3.253580332E0;-4.690039635E0;-6.995556831E0;9.028846667E0
3.505720376E1;5.724290371E0;-1.129775238E1;-1.448669147E1;1.924242550E1
3.505956079E1;2.279181957E0;-4.333318770E-1;1.981595612E1;1.995130481E1
3.506191761E1;-3.160210371E0;1.645703506E1;5.208122635E1;5.471083138E1
3.506427423E1;-5.453756809E0;8.973082542E0;3.072825813E1;3.247284283E1
3.506663162E1;-2.394098759E0;-2.592808962E0;-6.770511150E0;7.635063092E0
3.506898855E1;1.031856537E0;-1.206865215E1;-2.243749428E1;2.549820076E1
3.507134568E1;-5.578250289E-1;-1.910490870E0;7.397765160E0;7.660814153E0
3.507370246E1;-4.759468555E0;1.770675468E1;4.062785721E1;4.457358504E1
3.507605933E1;-6.373090744E0;1.233200264E1;1.938980675E1;2.384657586E1
3.507841683E1;-1.716568828E0;-1.884155750E0;-1.887268066E1;1.904402076E1
3.508077339E1;3.691700220E0;-8.142330170E0;-2.838204193E1;2.975678906E1
3.508312954E1;3.890410423E0;3.390043974E0;4.237555027E0;6.677167365E0
3.508548620E1;1.024674296E0;1.655998039E1;3.232991028E1;3.633876727E1
3.508784292E1;-3.184151351E-1;1.038799477E1;1.526237965E1;1.846488711E1
3.509019917E1;2.295940638E0;2.398886919E0;-1.427122307E1;1.465243358E1
3.509255631E1;5.341234207E0;-6.701082706E0;-2.802532005E1;2.930617437E1
3.509491298E1;3.466655016E0;1.149167418E0;3.155422211E0;4.826486515E0
3.509727032E1;-9.959450960E-1;1.978483200E1;4.155916214E1;4.603906430E1
3.509962761E1;-3.660577059E0;1.267435932E1;2.263141632E1;2.619580526E1
3.510198516E1;-1.886549830E0;-2.865736246E0;-1.656955719E1;1.692104429E1
3.510434272E1;4.500905871E-1;-8.400892258E0;-2.516437149E1;2.653343485E1
3.510670037E1;-1.139590979E0;1.130014658E0;7.515076160E0;7.684527990E0
3.510905730E1;-4.488934994E0;1.693585396E1;4.271551132E1;4.616913032E1
3.511141407E1;-5.654861450E0;1.005282116E1;2.639254570E1;2.880283215E1
3.511377146E1;-2.882494926E0;3.902381063E-1;-5.113794804E0;5.883193017E0
3.511612881E1;2.090048313E0;-7.996289730E0;-1.903547859E1;2.075231063E1
3.511848620E1;3.550448418E0;-3.689306259E0;1.022998428E1;1.143980957E1
3.512084381E1;1.714174747E0;1.226975632E1;4.810941696E1;4.967898263E1
3.512320167E1;6.751358509E-1;9.236433029E0;3.736470032E1;3.849530274E1
3.512555850E1;3.162604570E0;-4.172914028E0;1.393365502E0;5.418186650E0
3.512791542E1;6.332391262E0;-1.109664822E1;-1.153237343E1;1.721134561E1
3.513027193E1;4.424294472E0;-3.409196615E0;1.757747269E1;1.844355034E1
3.513262922E1;-6.559830904E-1;9.758346558E0;4.891143799E1;4.987969935E1
3.513498615E1;-4.057997227E0;5.695560932E0;3.673505020E1;3.739479468E1
3.513734298E1;-4.022086143E0;-2.406069279E0;4.101091385E0;6.227784266E0
3.513969943E1;-1.242537260E0;-9.492601395E0;-1.697655487E1;1.948991522E1
3.514205568E1;-1.070162177E0;-5.587826729E0;2.264817476E0;6.123598030E0
3.514441209E1;-4.000539303E0;1.201598167E1;3.874370193E1;4.076104231E1
3.514676902E1;-5.156888962E0;1.430952835E1;3.374003601E1;3.701008154E1
3.514912589E1;-1.905702591E0;5.578250289E-1;-8.307522774E0;8.541534158E0
3.515148261E1;3.224851131E0;-7.431282520E0;-3.082402229E1;3.187073854E1
3.515383902E1;4.558363914E0;1.675869226E-1;-8.956323624E0;1.005099497E1
3.515619527E1;1.331118941E0;1.485538292E1;2.707007408E1;3.090700875E1
3.515855240E1;-5.745837092E-1;1.633493614E1;2.523859024E1;3.006903262E1
3.516090923E1;1.280842900E0;6.387455463E0;-9.834958076E0;1.179688714E1
3.516326563E1;4.982119560E0;-2.741243124E0;-3.335697937E1;3.383820329E1
3.516562209E1;5.496850967E0;-7.661116123E-1;-1.443880939E1;1.546872698E1
3.516797865E1;2.303122997E0;1.302150345E1;2.594005966E1;2.911615742E1
3.517033506E1;-1.189867139E0;1.798447037E1;3.142494011E1;3.622683838E1
3.517269146E1;-2.276787996E0;3.354132414E0;-7.043438435E0;8.126745524E0
3.517504798E1;-5.889483094E-1;-6.028340816E0;-2.711077499E1;2.777916258E1
3.517740532E1;-1.529829144E0;-1.259295940E0;-3.892804623E0;4.368080964E0
3.517976235E1;-5.008454800E0;1.218117428E1;3.700558472E1;3.927949753E1
3.518211964E1;-6.528707504E0;1.274139404E1;4.166450119E1;4.405562170E1
3.518447678E1;-4.824109077E0;-3.926321864E-1;8.400892258E0;9.695420525E0
3.518683371E1;-3.878439963E-1;-8.139935493E0;-1.444120407E1;1.658183789E1
3.518919094E1;1.999072433E0;-7.457617760E0;-2.916012287E0;8.253210339E0
3.519154855E1;8.929988742E-1;6.823181629E0;3.673744583E1;3.737637196E1
3.519390605E1;-4.069967940E-2;1.622959518E1;4.980204391E1;5.237981476E1
3.519626318E1;1.472370744E0;1.077344418E0;1.362721062E1;1.374879689E1
3.519862063E1;5.829630375E0;-1.046221161E1;-1.667011070E1;2.052644764E1
3.520097777E1;6.906974792E0;-8.190212250E0;-7.618022442E0;1.314610754E1
3.520333449E1;2.887283087E0;6.078616619E0;2.587781334E1;2.673849672E1
3.520569167E1;-1.434065223E0;1.459921455E1;3.967739868E1;4.230235897E1
3.520804902E1;-3.318220854E0;4.819320679E0;9.897204399E0;1.149743869E1
3.521040589E1;-1.077344418E0;-4.843261719E0;-1.957175827E1;2.019087856E1
3.521276329E1;-1.675869226E-1;-8.046566010E0;-1.927010155E1;2.088329772E1
3.521511969E1;-3.191333771E0;5.764989853E0;1.763014412E1;1.882130976E1
3.521747678E1;-5.951729774E0;1.923179626E1;3.849710846E1;4.344320930E1
3.521983329E1;-5.614161491E0;8.791131020E0;8.678607941E0;1.356912044E1
3.522219006E1;-9.791864157E-1;-4.302195549E0;-2.315332985E1;2.356998888E1
3.522454709E1;2.370157719E0;-6.770511150E0;-1.988059616E1;2.113517382E1
3.522690407E1;1.264084101E0;6.248597622E0;1.530786800E1;1.658233107E1
3.522926048E1;-4.333318770E-1;1.829091454E1;3.683560562E1;4.112915234E1
3.523161792E1;-1.029462516E-1;9.078422546E0;1.147970390E1;1.463598154E1
3.523397475E1;3.595936298E0;1.120438218E0;-1.714174652E1;1.755065849E1
3.523633110E1;7.160749435E0;-6.054676056E0;-2.230581856E1;2.419679682E1
3.523868803E1;5.441786766E0;9.384866953E-1;1.112298298E1;1.241831514E1
3.524104454E1;1.288025141E0;1.496551132E1;3.918900299E1;4.196907782E1
3.524340136E1;-1.817121029E0;8.812677383E0;1.612904358E1;1.846919755E1
3.524575746E1;-7.900525928E-1;-2.425222158E0;-1.604046249E1;1.624199257E1
3.524811412E1;1.431671023E0;-8.494262695E0;-1.845610809E1;2.036737849E1
3.525047110E1;-2.011042982E-1;1.627987176E-1;1.675150871E1;1.675350681E1
3.525282751E1;-3.962233543E0;1.028504848E1;4.276818085E1;4.416558400E1
3.525518459E1;-6.306056023E0;4.802562237E0;2.672771835E1;2.787834061E1
3.525754126E1;-4.419506550E0;-1.472370744E0;-4.357259870E-1;4.678650541E0
3.525989782E1;-2.011042982E-1;-8.992235184E0;-1.084526730E1;1.408973241E1
3.526225485E1;2.753213644E-1;-4.623004913E0;1.993326569E1;2.046418963E1
3.526461219E1;-9.767923355E-1;9.727223396E0;5.359669113E1;5.448099025E1
3.526696959E1;-9.983391762E-1;8.824647903E0;4.466430664E1;4.553868004E1
3.526932646E1;2.401281118E0;-1.826697350E0;7.306789398E0;7.905197374E0
3.527168277E1;7.179902077E0;-1.022998428E1;-1.546348381E1;1.988272878E1
3.527403969E1;6.578983307E0;-2.571262121E0;6.337179661E0;9.489692108E0
3.527639709E1;2.760396004E0;1.188670063E1;3.570798492E1;3.773557506E1
3.527875386E1;-1.675869226E-1;1.152040291E1;2.433840752E1;2.692778953E1
3.528111058E1;-7.325942516E-1;4.096302986E0;-1.351947594E1;1.414540993E1
3.528346740E1;6.990768313E-1;-4.804956436E0;-4.301956177E1;4.329271312E1
3.528582469E1;-7.804762125E-1;-2.489862680E0;-2.988314056E1;2.999684399E1
3.528818188E1;-5.420239449E0;1.370142746E1;1.055558109E1;1.812535247E1
3.529053829E1;-8.302734375E0;1.726384544E1;1.296404457E1;2.313097943E1
3.529289527E1;-8.077689171E0;5.468121529E0;-2.147027779E1;2.358224424E1
3.529525199E1;-4.584699154E0;-4.843261719E0;-3.885622406E1;3.942439345E1
3.529760855E1;-2.264817476E0;-1.819515079E-1;-1.022758961E1;1.047693150E1
3.529996516E1;-2.365369558E0;1.395520210E1;3.686672592E1;3.949048137E1
3.530232141E1;-1.656716347E0;1.531026173E1;4.839910126E1;5.078997761E1
3.530467792E1;1.460400224E0;1.515464544E0;2.000508881E1;2.011549104E1
3.530703501E1;7.534228802E0;-6.253386021E0;9.720041156E-1;9.839422359E0
3.530939105E1;1.107510090E1;-8.860559464E0;1.003127384E1;1.737221427E1
3.531174777E1;8.707337379E0;1.766844869E0;4.657958603E1;4.741937684E1
3.531410412E1;5.360387325E0;1.532223225E1;6.509554291E1;6.708900252E1
3.531646053E1;4.512876034E0;5.192800045E0;3.222935867E1;3.295546666E1
3.531881730E1;6.813605309E0;-9.018569946E0;-1.324415493E1;1.741170471E1
3.532117370E1;5.958911896E0;-1.167123127E1;-2.157561874E1;2.524348618E1
3.532353022E1;-5.051548481E-1;1.850638390E0;1.043587685E1;1.061072898E1
3.532588714E1;-7.531834602E0;1.278209305E1;3.223893356E1;3.548886124E1
3.532824433E1;-1.124987030E1;4.615822315E0;6.638835907E0;1.385422461E1
3.533060115E1;-8.903653145E0;-4.618216515E0;-2.732145500E1;2.910437882E1
3.533295782E1;-5.973276615E0;-1.063937473E1;-3.254059219E1;3.475293468E1
3.533531522E1;-6.971615791E0;-1.292813420E-1;1.017492008E1;1.233487491E1
3.533767240E1;-7.737727165E0;1.509000492E1;4.918197250E1;5.202352439E1
3.534002917E1;-4.737921715E0;6.918945312E0;3.176011467E1;3.284850971E1
3.534238579E1;2.288758516E0;-6.437731743E0;-9.648218155E-1;6.900267145E0
3.534474251E1;8.611573219E0;-1.133366394E1;-7.175114155E0;1.594030724E1
3.534709980E1;8.101630211E0;-5.267017335E-2;2.977540588E1;3.085796464E1
3.534945662E1;5.791325092E0;1.550418377E1;6.222980881E1;6.439307622E1
3.535181329E1;5.013242722E0;9.099969864E0;4.454220963E1;4.573784530E1
3.535417001E1;6.516736984E0;3.184151351E-1;6.780087948E0;9.409508048E0
3.535652714E1;8.709731102E0;-9.418384552E0;-2.489862823E1;2.800905338E1
3.535888454E1;4.960572720E0;-2.678996563E0;-6.543072224E0;8.636903288E0
3.536124136E1;-2.434798479E0;1.823585129E1;3.097006226E1;3.602248287E1
3.536359824E1;-7.227784157E0;1.985904884E1;1.993326569E1;2.905095120E1
3.536595568E1;-6.452096462E0;5.087460041E0;-2.858793449E1;2.974528193E1
3.536831266E1;-3.337373734E0;-5.468121529E0;-5.488471603E1;5.525731147E1
3.537066902E1;-3.943080664E0;3.162604570E0;-2.940192795E1;2.983325862E1
3.537302542E1;-6.933310032E0;2.129550934E1;1.672038651E1;2.794889677E1
3.537538219E1;-7.002738953E0;2.108722305E1;1.921503639E1;2.937561833E1
3.537773922E1;-3.334979534E0;6.432943344E0;-1.639478874E1;1.792467424E1
3.538009589E1;2.377340078E0;-5.523185730E0;-3.489398956E1;3.540830177E1
3.538245246E1;5.391510487E0;-3.672547579E0;-5.640496731E0;8.623873516E0
3.538480865E1;4.278254509E0;1.030659485E1;4.370427322E1;4.510646137E1
3.538716532E1;3.595936298E0;1.563107109E1;5.527016449E1;5.755043201E1
3.538952193E1;5.470515728E0;-3.208092451E-1;2.035941696E1;2.108400626E1
3.539187777E1;1.008873272E1;-1.284434032E1;-8.075295448E0;1.822004399E1
3.539423391E1;1.048615265E1;-1.185078907E1;3.469049215E0;1.619984264E1
3.539659079E1;4.062785625E0;2.678996563E0;4.346247101E1;4.373407865E1
3.539894756E1;-1.984707952E0;1.242537308E1;5.830827713E1;5.965051671E1
3.540130391E1;-4.175308228E0;2.760396004E0;2.568149757E1;2.616471484E1
3.540366027E1;-1.613622546E0;-8.166271210E0;-1.512352180E1;1.726304362E1
3.540601693E1;-1.450823903E0;-1.218117428E1;-2.247340584E1;2.560351278E1
3.540837407E1;-6.598136425E0;3.050081968E0;1.829330826E1;1.968460138E1
3.541073115E1;-1.110143566E1;2.087175369E1;4.657719040E1;5.223319482E1
3.541308772E1;-1.031377792E1;1.085005569E1;1.546109009E1;2.152075813E1
3.541544449E1;-3.959839344E0;-3.902380943E0;-2.691206360E1;2.748032154E1
3.541780068E1;5.769777894E-1;-7.041044712E0;-2.886804390E1;2.971991206E1
3.542015709E1;1.532223225E-1;7.043438435E0;1.484820080E1;1.643479750E1
3.542251370E1;-2.274393886E-1;2.238003540E1;4.904550934E1;5.391084955E1
3.542487048E1;2.090048313E0;1.076386833E1;2.482919884E1;2.714255475E1
3.542722761E1;7.306789398E0;-2.097230434E0;-1.192740059E1;1.414391854E1
3.542958428E1;1.046700001E1;-1.089554405E1;-2.408223915E1;2.842930199E1
3.543194157E1;7.009921074E0;-2.331852198E0;1.332316017E1;1.523427468E1
3.543429818E1;1.297601581E0;1.617213821E1;5.329503250E1;5.570980447E1
3.543665459E1;-2.303122997E0;1.075907993E1;3.758735275E1;3.916466856E1
3.543901089E1;-1.374212742E0;-6.392243862E0;-6.291691780E0;9.073843051E0
3.544136777E1;4.022085965E-1;-1.621762466E1;-2.636860466E1;3.095927055E1
3.544372443E1;-2.492256880E0;-5.274199486E0;6.820787430E0;8.975057979E0
3.544608188E1;-7.323548317E0;1.320824337E1;4.788197708E1;5.020732797E1
3.544843933E1;-8.951535225E0;1.127381134E1;3.968458176E1;4.221486509E1
3.545079594E1;-5.946941376E0;-9.743981957E-1;5.769777894E-1;6.053797729E0
3.545315261E1;-1.651928127E-1;-9.382472992E0;-2.472385788E1;2.644479602E1
3.545550954E1;1.383789062E0;-3.457078695E0;-2.465921640E0;4.466210341E0
3.545786652E1;-9.863687158E-1;1.414672947E1;3.855696106E1;4.108213875E1
3.546022324E1;-1.527435064E0;1.972737312E1;4.057518768E1;4.514253165E1
3.546258027E1;1.757268548E0;5.369963646E0;-3.193727732E0;6.490331204E0
3.546493683E1;7.376218319E0;-5.436998367E0;-3.464260864E1;3.583406035E1
3.546729402E1;8.149512291E0;1.019886136E0;-1.568134689E1;1.770195918E1
3.546965094E1;3.986174583E0;1.675629807E1;2.693121719E1;3.196800857E1
3.547200772E1;1.711780667E0;2.019422340E1;3.298110580E1;3.871033702E1
3.547436480E1;1.666292787E0;6.136075020E0;-7.519864082E0;9.847654752E0
3.547672178E1;3.270339012E0;-4.852838039E0;-4.258143997E1;4.298167266E1
3.547907865E1;1.374212742E0;-3.923928022E0;-2.982807732E1;3.011643850E1
3.548143574E1;-5.027607441E0;1.126423454E1;2.386198235E1;2.686175754E1
3.548379298E1;-9.406414032E0;2.081668854E1;4.786042786E1;5.303240237E1
3.548615058E1;-8.388921738E0;4.409929752E0;1.261450672E1;1.577806288E1
3.548850735E1;-2.671814203E0;-1.109904194E1;-2.392422867E1;2.650841452E1
3.549086449E1;7.661116123E-1;-1.085244942E1;-1.088836098E1;1.539217301E1
3.549322157E1;-1.608834386E0;3.440320015E0;3.821221161E1;3.840048523E1
3.549557902E1;-2.765184164E0;1.595188046E1;6.946956635E1;7.133112492E1
3.549793579E1;-3.758735061E-1;4.967754841E0;4.659155655E1;4.685715538E1
3.550029313E1;4.613428593E0;-7.371430397E0;7.515076160E0;1.149339285E1
3.550265016E1;7.785609245E0;-1.485059452E1;-1.068246841E1;1.988142350E1
3.550500699E1;4.694827557E0;-2.300729036E0;2.555461121E1;2.608395894E1
3.550736407E1;4.309377670E-1;1.792701149E1;6.207419205E1;6.461245055E1
3.550972058E1;-1.750086188E0;1.083329678E1;3.930870819E1;4.081173435E1
3.551207761E1;9.839745760E-1;-4.910296440E0;-1.117804718E1;1.224858995E1
3.551443402E1;3.753946781E0;-1.175263119E1;-3.734075928E1;3.932618415E1
3.551679079E1;2.729272544E-1;2.362975597E0;-4.532029152E0;5.118342622E0
3.551914761E1;-4.783409595E0;2.074247169E1;3.405366135E1;4.015946950E1
3.552150459E1;-5.817659855E0;1.536771965E1;1.966273308E1;2.562489113E1
3.552386162E1;-2.793913364E0;1.584893346E0;-2.027322769E1;2.052611994E1
3.552621871E1;4.069967866E-1;-8.111207008E0;-4.132453918E1;4.211501946E1
3.552857563E1;-1.223384500E0;-2.401281118E0;-1.230806160E1;1.259965083E1
3.553093251E1;-5.032395840E0;1.769478416E1;3.592824173E1;4.036420380E1
3.553328985E1;-5.865541935E0;1.995241928E1;3.838697815E1;4.365848954E1
3.553564693E1;-1.754874468E0;2.046954393E0;-1.513070464E0;3.091761458E0
3.553800282E1;4.405141830E0;-1.012464333E1;-2.252368164E1;2.508445558E1
3.554035954E1;5.956517696E0;-5.923000336E0;-2.202570885E-1;8.403008344E0
3.554271631E1;2.449162960E0;1.013900852E1;4.120722961E1;4.250686610E1
3.554507324E1;-3.016564548E-1;1.554009533E1;4.801365280E1;5.046678526E1
3.554742990E1;3.136269450E-1;4.206431389E0;1.358890438E1;1.422851887E1
3.554978719E1;3.950263023E0;-6.629259586E0;-2.034744644E1;2.176166899E1
3.555214391E1;3.818587542E0;-8.989840508E0;-1.602609634E1;1.876791430E1
3.555450053E1;-1.156349659E0;7.392977238E0;2.628002167E1;2.732458226E1
3.555685746E1;-5.705137253E0;2.109201050E1;4.614625549E1;5.105779464E1
3.555921402E1;-5.848783493E0;8.348222733E0;7.756880283E0;1.280899227E1
3.556157110E1;-1.019886136E0;-4.378806591E0;-3.050321198E1;3.083277567E1
3.556392844E1;1.944008231E0;-5.295746326E0;-2.415406227E1;2.480408880E1
3.556628506E1;-6.009187698E-1;8.396104813E0;2.174081039E1;2.331348357E1
3.556864084E1;-2.592808962E0;1.946162987E1;4.772875214E1;5.160921890E1
3.557099719E1;-1.697416067E0;7.689845085E0;1.941374779E1;2.095014420E1
3.557335350E1;2.070895433E0;-7.182296365E-2;-1.137436295E1;1.156156991E1
3.557571032E1;4.237555027E0;-6.751358509E0;-1.626071930E1;1.810935411E1
3.557806672E1;2.116383314E0;1.077344418E-1;2.315332985E1;2.325010469E1
3.558042334E1;-9.121516347E-1;1.576274681E1;5.774566269E1;5.986533026E1
3.558277964E1;-2.113989115E0;7.759274006E0;3.526268005E1;3.616810594E1
3.558513605E1;6.847122312E-1;-6.794452190E0;-9.830169678E0;1.196936286E1
3.558749230E1;3.394832134E0;-1.193458271E1;-2.457303047E1;2.752803982E1
3.558984896E1;1.675869107E0;5.147312284E-1;1.163292599E1;1.176428717E1
3.559220568E1;-1.831485629E0;1.364396858E1;4.285197449E1;4.500893173E1
3.559456261E1;-3.459472656E0;8.506233215E0;2.772126961E1;2.920261535E1
3.559691980E1;-2.008648872E0;-1.204231739E0;-1.082611465E1;1.107653388E1
3.559927678E1;1.259295940E0;-7.309183598E0;-3.152309799E1;3.238388022E1
3.560163402E1;1.094103098E0;-5.865542293E-1;-5.274199486E0;5.418328863E0
3.560399053E1;-1.515464544E0;1.447950935E1;3.404408646E1;3.702637771E1
3.560634714E1;-2.382128239E0;1.672278023E1;3.363230133E1;3.763585533E1
3.560870376E1;-6.703476608E-2;2.430010319E0;-5.901453495E0;6.382522790E0
3.561106011E1;3.765917301E0;-6.490401745E0;-2.596639633E1;2.702889540E1
3.561341667E1;3.358920574E0;-9.696100354E-1;-4.594275475E0;5.773201727E0
3.561577355E1;1.723751128E-1;1.428319359E1;3.548054504E1;3.824798568E1
3.561813058E1;-1.304783821E0;1.745298004E1;4.054645538E1;4.416247295E1
3.562048725E1;-8.068112731E-1;4.271072388E0;3.785070181E0;5.763658564E0
3.562284391E1;1.932037711E0;-3.787464380E0;-2.462091255E1;2.498533552E1
3.562520089E1;1.953584671E0;-4.551181793E0;-1.624156570E1;1.697993537E1
3.562755714E1;-1.666292787E0;8.264429092E0;2.441023064E1;2.582511722E1
3.562991329E1;-4.005327225E0;1.858538818E1;4.193982315E1;4.604788883E1
3.563226917E1;-4.065179825E0;4.950996399E0;6.499978065E0;9.126213191E0
3.563462542E1;-8.331463933E-1;-5.561491489E0;-2.317727089E1;2.384974227E1
3.563698188E1;1.747692108E0;-6.950068951E0;-1.330879498E1;1.511561808E1
3.563933839E1;9.073634148E-1;2.889677286E0;2.679714775E1;2.696777096E1
3.564169496E1;-2.298334837E-1;1.259056568E1;4.990499115E1;5.146924625E1
3.564405126E1;-1.819515079E-1;2.758001804E0;2.619144058E1;2.633687985E1
3.564640777E1;2.341428518E0;-3.804223061E0;-1.017491937E0;4.581450692E0
3.564876443E1;5.001272202E0;-8.479897499E0;-4.536817074E0;1.083993055E1
3.565112074E1;3.169786692E0;-2.963894367E0;2.981610680E1;3.013025791E1
3.565347766E1;3.016564548E-1;1.031617165E1;5.809519958E1;5.900480157E1
3.565583422E1;-2.643085003E0;6.126498699E0;4.073080444E1;4.127370004E1
3.565819120E1;-3.227245092E0;-4.752285957E0;-1.537011385E0;5.946573526E0
3.566054798E1;-1.752480268E0;-9.126304626E0;-2.025407600E1;2.228425942E1
3.566290417E1;-2.633508682E0;2.669420242E0;7.225389957E0;8.140481094E0
3.566526074E1;-4.366836071E0;1.564304161E1;3.656746674E1;4.001191862E1
3.566761688E1;-4.055603504E0;1.126184082E1;2.147506523E1;2.458567480E1
3.566997272E1;-1.951190472E0;2.128353834E0;-1.877931023E1;1.899998755E1
3.567232871E1;1.711780667E0;-8.187817931E-1;-3.950741959E1;3.955296195E1
3.567468537E1;2.877706766E0;3.706064939E0;-1.944965935E1;2.000763260E1
3.567704199E1;1.232960820E0;1.572204685E1;2.012958336E1;2.557152862E1
3.567939813E1;3.615089059E-1;1.970103836E1;2.695994568E1;3.339311714E1
3.568175496E1;1.031856537E0;5.085065842E0;-1.155631447E1;1.266771592E1
3.568411167E1;3.464261055E0;-4.125032425E0;-3.469767380E1;3.511332460E1
3.568646865E1;3.330191374E0;-2.121171474E0;-1.216441631E1;1.278915819E1
3.568882568E1;2.058925033E-1;1.087639046E1;3.196121788E1;3.376177883E1
3.569118188E1;-9.265162349E-1;1.562867737E1;4.613428497E1;4.871843838E1
3.569353844E1;-3.902381063E-1;2.449162960E0;1.549221325E1;1.568946641E1
3.569589501E1;1.625593066E0;-5.757807732E0;-1.197288799E1;1.338450408E1
3.569825157E1;2.389310598E0;-8.424833298E0;-8.149512291E0;1.196249020E1
3.570060746E1;-5.650073290E-1;2.130748034E0;3.024464989E1;3.032487704E1
